id,tourist_id,type,zone_id,severity,message,lat,lng,acknowledged,created_at
37401,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573439,93.171882,1,2026-08-18 19:27:08
37402,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573977,93.172064,1,2026-08-18 20:05:08
37403,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573381,93.17169,1,2026-08-18 20:25:08
37404,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573529,93.171597,1,2026-08-18 21:05:08
37405,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573591,93.172018,0,2026-08-18 21:43:08
37406,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573521,93.171705,1,2026-08-18 22:06:08
37407,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57405,93.171786,0,2026-08-18 22:37:08
37408,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57354,93.171549,1,2026-08-18 23:02:08
37409,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574006,93.171583,1,2026-08-18 23:39:08
37410,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57388,93.172239,0,2026-08-18 23:59:08
37411,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574012,93.171817,1,2026-08-19 00:23:08
37412,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573893,93.171935,1,2026-08-19 00:44:08
37413,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573621,93.171963,1,2026-08-19 01:23:08
37414,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573438,93.172164,1,2026-08-19 01:55:08
37415,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573834,93.172317,1,2026-08-19 02:25:08
37416,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574131,93.171873,1,2026-08-19 03:04:08
37417,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573935,93.172159,1,2026-08-19 03:38:08
37418,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573829,93.172273,1,2026-08-19 04:18:08
37419,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573596,93.172151,1,2026-08-19 04:57:08
37420,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573672,93.172074,1,2026-08-19 05:31:08
37421,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57357,93.171777,1,2026-08-19 05:54:08
37422,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573857,93.171831,1,2026-08-19 06:15:08
37423,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573401,93.172297,0,2026-08-19 06:41:08
37424,744,anomaly,,high,Anomaly detected: prolonged inactivity 52 min,26.574792,93.170905,1,2026-08-19 07:33:17
37425,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574792,93.170905,1,2026-08-19 07:33:17
37426,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.576704,93.170499,1,2026-08-19 07:40:11
37427,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.576589,93.170543,1,2026-08-19 07:48:11
37428,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.576427,93.170226,1,2026-08-19 07:58:11
37429,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.576806,93.170731,0,2026-08-19 08:06:11
37430,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.576508,93.1703,1,2026-08-19 08:16:11
37431,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.576647,93.170572,1,2026-08-19 08:27:11
37432,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.576429,93.170783,1,2026-08-19 08:37:11
37433,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.576675,93.170645,0,2026-08-19 08:49:11
37434,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574991,93.171282,1,2026-08-19 08:55:10
37435,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573752,93.171688,1,2026-08-19 08:57:59
37436,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573715,93.171738,1,2026-08-19 09:08:59
37437,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573589,93.171445,1,2026-08-19 09:22:59
37438,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573495,93.171956,1,2026-08-19 09:34:59
37439,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573766,93.17145,1,2026-08-19 09:48:59
37440,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573409,93.171825,0,2026-08-19 10:25:59
37441,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57372,93.171924,1,2026-08-19 10:56:59
37442,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574003,93.171661,1,2026-08-19 11:28:59
37443,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57368,93.172125,0,2026-08-19 12:02:59
37444,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573737,93.172106,1,2026-08-19 12:35:59
37445,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573377,93.172189,0,2026-08-19 12:56:59
37446,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573828,93.171705,0,2026-08-19 13:26:59
37447,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574075,93.171731,1,2026-08-19 13:53:59
37448,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573419,93.172039,0,2026-08-19 14:18:59
37449,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573953,93.172227,1,2026-08-19 14:45:59
37450,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573895,93.172107,0,2026-08-19 15:21:59
37451,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573841,93.172139,1,2026-08-19 15:42:59
37452,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573865,93.171615,1,2026-08-19 16:02:59
37453,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574109,93.172042,1,2026-08-19 16:41:59
37454,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573999,93.172295,1,2026-08-19 17:04:59
37455,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573464,93.172246,1,2026-08-19 17:43:59
37456,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574031,93.172328,1,2026-08-19 18:03:59
37457,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573569,93.172275,1,2026-08-19 18:35:59
37458,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573944,93.171938,1,2026-08-19 19:10:59
37459,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573457,93.171674,1,2026-08-19 19:40:59
37460,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573718,93.17205,1,2026-08-19 20:02:59
37461,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573588,93.172302,1,2026-08-19 20:42:59
37462,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574097,93.172037,1,2026-08-19 21:17:59
37463,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573833,93.171682,1,2026-08-19 21:46:59
37464,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573951,93.172206,1,2026-08-19 22:21:59
37465,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573511,93.172085,1,2026-08-19 22:59:59
37466,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573558,93.172009,1,2026-08-19 23:28:59
37467,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573589,93.172222,1,2026-08-19 23:55:59
37468,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573918,93.171588,1,2026-08-20 00:23:59
37469,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573682,93.17231,1,2026-08-20 00:45:59
37470,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574144,93.171876,0,2026-08-20 01:17:59
37471,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573958,93.17217,0,2026-08-20 01:47:59
37472,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573388,93.171645,1,2026-08-20 02:15:59
37473,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57413,93.171779,1,2026-08-20 02:48:59
37474,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573438,93.171609,1,2026-08-20 03:14:59
37475,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573395,93.172285,1,2026-08-20 03:40:59
37476,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574039,93.172045,1,2026-08-20 04:16:59
37477,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573523,93.171726,1,2026-08-20 04:36:59
37478,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574026,93.171571,0,2026-08-20 04:59:59
37479,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573661,93.171692,1,2026-08-20 05:29:59
37480,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573861,93.171619,1,2026-08-20 06:04:59
37481,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573519,93.171682,1,2026-08-20 06:35:59
37482,744,anomaly,,high,Anomaly detected: prolonged inactivity 61 min,26.575863,93.171167,0,2026-08-20 07:37:06
37483,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.575863,93.171167,1,2026-08-20 07:37:06
37484,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.578078,93.170673,1,2026-08-20 07:41:15
37485,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.577981,93.170452,1,2026-08-20 07:54:15
37486,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.578351,93.170952,1,2026-08-20 08:06:15
37487,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.577861,93.170703,1,2026-08-20 08:18:15
37488,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.578361,93.170405,1,2026-08-20 08:27:15
37489,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.577806,93.170577,1,2026-08-20 08:36:15
37490,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.577819,93.170907,1,2026-08-20 08:43:15
37491,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.576071,93.171646,0,2026-08-20 08:46:43
37492,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574076,93.171672,0,2026-08-20 08:52:08
37493,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573803,93.171877,1,2026-08-20 08:58:08
37494,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574168,93.171669,1,2026-08-20 09:12:08
37495,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574127,93.171554,1,2026-08-20 09:42:08
37496,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57347,93.171549,0,2026-08-20 10:15:08
37497,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57399,93.171659,1,2026-08-20 10:51:08
37498,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57409,93.171917,1,2026-08-20 11:28:08
37499,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573462,93.171843,0,2026-08-20 12:04:08
37500,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573858,93.171961,1,2026-08-20 12:24:08
37501,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573453,93.172035,1,2026-08-20 12:50:08
37502,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573773,93.172126,1,2026-08-20 13:12:08
37503,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57356,93.171743,1,2026-08-20 13:35:08
37504,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574069,93.171905,1,2026-08-20 14:01:08
37505,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574105,93.171954,1,2026-08-20 14:36:08
37506,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573391,93.171596,1,2026-08-20 15:07:08
37507,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573875,93.172138,1,2026-08-20 15:37:08
37508,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574086,93.171858,1,2026-08-20 16:09:08
37509,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573665,93.172106,1,2026-08-20 16:49:08
37510,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573421,93.171758,1,2026-08-20 17:16:08
37511,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573808,93.172077,0,2026-08-20 17:48:08
37512,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573388,93.172094,1,2026-08-20 18:12:08
37513,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573587,93.171958,1,2026-08-20 18:49:08
37514,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574048,93.172156,1,2026-08-20 19:24:08
37515,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574057,93.171566,1,2026-08-20 19:50:08
37516,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573967,93.171907,1,2026-08-20 20:13:08
37517,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573968,93.171954,1,2026-08-20 20:37:08
37518,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573864,93.171816,1,2026-08-20 21:07:08
37519,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574125,93.172177,1,2026-08-20 21:42:08
37520,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574001,93.171707,1,2026-08-20 22:11:08
37521,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574106,93.172297,1,2026-08-20 22:49:08
37522,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573959,93.17159,1,2026-08-20 23:11:08
37523,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573751,93.171879,1,2026-08-20 23:33:08
37524,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573701,93.172178,1,2026-08-20 23:59:08
37525,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573545,93.171963,1,2026-08-21 00:32:08
37526,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57354,93.171627,1,2026-08-21 01:03:08
37527,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574023,93.172278,0,2026-08-21 01:40:08
37528,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573973,93.171865,1,2026-08-21 02:09:08
37529,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574043,93.171876,1,2026-08-21 02:44:08
37530,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573432,93.171882,1,2026-08-21 03:16:08
37531,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57382,93.171939,1,2026-08-21 03:50:08
37532,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573862,93.171908,1,2026-08-21 04:11:08
37533,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574138,93.171584,1,2026-08-21 04:33:08
37534,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573905,93.171588,1,2026-08-21 05:08:08
37535,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574144,93.171891,0,2026-08-21 05:33:08
37536,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573773,93.171704,0,2026-08-21 05:59:08
37537,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57349,93.17216,1,2026-08-21 06:28:08
37538,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573854,93.172219,1,2026-08-21 07:04:08
37539,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.575356,93.171676,0,2026-08-21 07:12:54
37540,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.577281,93.171579,1,2026-08-21 07:19:25
37541,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.577062,93.171686,1,2026-08-21 07:26:25
37542,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.577396,93.171869,1,2026-08-21 07:39:25
37543,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.577405,93.171487,1,2026-08-21 07:50:25
37544,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.577539,93.171829,1,2026-08-21 07:56:25
37545,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.575754,93.17184,1,2026-08-21 07:58:59
37546,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573537,93.171984,1,2026-08-21 08:03:55
37547,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573443,93.172192,1,2026-08-21 08:12:55
37548,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573785,93.171766,1,2026-08-21 08:21:55
37549,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573246,93.172056,1,2026-08-21 08:29:55
37550,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573586,93.172125,1,2026-08-21 08:35:55
37551,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574098,93.17168,0,2026-08-21 08:58:55
37552,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573392,93.171728,1,2026-08-21 09:27:55
37553,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573892,93.172041,1,2026-08-21 09:52:55
37554,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573352,93.171842,0,2026-08-21 10:26:55
37555,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573766,93.172024,1,2026-08-21 10:46:55
37556,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573511,93.172023,1,2026-08-21 11:21:55
37557,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573475,93.172111,1,2026-08-21 12:01:55
37558,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57383,93.171832,0,2026-08-21 12:34:55
37559,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574059,93.172287,1,2026-08-21 13:10:55
37560,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573454,93.171996,1,2026-08-21 13:49:55
37561,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573961,93.172007,1,2026-08-21 14:12:55
37562,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573575,93.171744,1,2026-08-21 14:45:55
37563,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573577,93.172219,1,2026-08-21 15:13:55
37564,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573855,93.171935,1,2026-08-21 15:35:55
37565,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574112,93.171765,0,2026-08-21 15:55:55
37566,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574035,93.171967,1,2026-08-21 16:18:55
37567,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573399,93.171939,0,2026-08-21 16:39:55
37568,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574096,93.17157,1,2026-08-21 17:03:55
37569,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574066,93.171722,0,2026-08-21 17:24:55
37570,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573746,93.171595,1,2026-08-21 17:50:55
37571,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57342,93.171725,1,2026-08-21 18:13:55
37572,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573954,93.171943,1,2026-08-21 18:48:55
37573,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573493,93.171832,0,2026-08-21 19:25:55
37574,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57411,93.172085,0,2026-08-21 19:45:55
37575,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57403,93.171869,1,2026-08-21 20:11:55
37576,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57338,93.171822,1,2026-08-21 20:46:55
37577,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573639,93.171708,1,2026-08-21 21:14:55
37578,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573792,93.172256,1,2026-08-21 21:50:55
37579,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573697,93.172256,1,2026-08-21 22:19:55
37580,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573372,93.172209,1,2026-08-21 22:44:55
37581,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574085,93.172101,1,2026-08-21 23:10:55
37582,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573829,93.171944,1,2026-08-21 23:35:55
37583,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573935,93.172304,1,2026-08-21 23:57:55
37584,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574108,93.171897,1,2026-08-22 00:30:55
37585,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573621,93.172275,1,2026-08-22 00:55:55
37586,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573655,93.171862,1,2026-08-22 01:28:55
37587,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573898,93.171977,1,2026-08-22 01:58:55
37588,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.574048,93.172309,1,2026-08-22 02:30:55
37589,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.5739,93.172227,0,2026-08-22 03:10:55
37590,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573784,93.172011,0,2026-08-22 03:35:55
37591,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573638,93.171643,1,2026-08-22 04:04:55
37592,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573842,93.171708,1,2026-08-22 04:27:55
37593,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573476,93.17232,1,2026-08-22 05:07:55
37594,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573472,93.17188,1,2026-08-22 05:38:55
37595,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57389,93.172335,1,2026-08-22 06:04:55
37596,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573663,93.172304,0,2026-08-22 06:27:55
37597,744,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573487,93.171935,1,2026-08-22 06:52:55
37598,744,anomaly,,high,Anomaly detected: prolonged inactivity 346 min,24.815579,93.937155,1,2026-08-22 12:38:32
37599,744,anomaly,,high,Anomaly detected: prolonged inactivity 64 min,24.816565,93.935953,1,2026-08-23 08:03:02
37600,744,anomaly,,high,Anomaly detected: prolonged inactivity 49 min,24.815479,93.937076,1,2026-08-25 07:53:29
37601,744,anomaly,,high,Anomaly detected: prolonged inactivity 430 min,23.725296,92.719009,1,2026-08-26 13:57:09
37602,744,anomaly,,high,Anomaly detected: prolonged inactivity 70 min,23.726351,92.719013,1,2026-08-29 07:56:24
37603,745,anomaly,,high,Anomaly detected: prolonged inactivity 277 min,26.095689,91.603565,1,2026-08-27 11:19:22
37604,745,anomaly,,high,Anomaly detected: prolonged inactivity 192 min,25.933184,91.432276,1,2026-08-28 10:12:23
37605,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.575907,93.172405,1,2026-07-31 07:28:31
37606,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.578291,93.171122,0,2026-07-31 07:31:01
37607,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.578144,93.171272,1,2026-07-31 07:38:01
37608,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.578131,93.170851,1,2026-07-31 07:45:01
37609,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.578206,93.171353,1,2026-07-31 07:54:01
37610,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.578138,93.171349,0,2026-07-31 08:08:01
37611,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.578057,93.171359,1,2026-07-31 08:22:01
37612,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.578293,93.171029,1,2026-07-31 08:36:01
37613,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.578542,93.171177,0,2026-07-31 08:49:01
37614,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.576094,93.17268,1,2026-07-31 08:54:12
37615,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573619,93.173168,1,2026-07-31 09:00:58
37616,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573732,93.173385,1,2026-07-31 09:10:58
37617,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573817,93.172951,1,2026-07-31 09:16:58
37618,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573377,93.172895,0,2026-07-31 09:22:58
37619,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573404,93.172897,0,2026-07-31 09:29:58
37620,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573908,93.173031,1,2026-07-31 09:38:58
37621,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573818,93.173459,0,2026-07-31 10:06:58
37622,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573472,93.173489,1,2026-07-31 10:37:58
37623,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.57339,93.173191,0,2026-07-31 11:04:58
37624,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573406,93.173245,1,2026-07-31 11:41:58
37625,746,geofence,24,critical,Entered restricted risk zone: Kaziranga Core Zone,26.573681,93.173823,1,2026-07-31 12:12:58
