zone_risk,hour,anomaly_score,crime_index,weather_risk,safety_score
99.7869,10,0.300961,72.6909,13.6115,48.1121
35.4459,22,0.597601,47.7269,40.913,50.0512
35.2548,2,0.114909,87.083,46.5365,49.8518
81.0854,13,0.098354,93.1393,19.2066,46.5238
83.4518,8,0.247856,63.5329,45.8485,50.6333
60.9519,7,0.29677,81.2149,64.3154,49.4108
78.7436,3,0.279341,59.7732,69.4411,34.6441
86.8116,17,0.074898,46.5107,45.1574,56.7533
53.4364,5,0.072043,46.0559,1.4894,59.4176
84.923,7,0.193622,70.2625,90.6453,43.4968
3.3989,8,0.087257,0.8959,96.1098,86.7631
24.7861,22,0.135798,4.9368,13.9674,72.5483
84.8113,6,0.328111,96.8859,5.3186,46.8627
78.4988,3,0.66206,57.4075,3.3037,39.1303
18.9261,3,0.362371,17.3509,85.7018,59.4373
78.8077,22,0.196787,63.5378,47.3054,37.2271
35.4453,9,0.100991,61.9898,42.481,64.6051
51.7073,7,0.289067,39.1508,92.7168,60.179
96.6885,5,0.209003,79.5443,3.0963,38.413
35.0337,3,0.07997,38.7442,90.3124,58.1
97.3334,22,0.209902,74.6266,70.5327,32.0751
40.7472,3,0.113215,51.4434,72.2939,51.3454
51.4273,15,0.171417,32.1097,72.356,66.552
18.1952,12,0.176475,22.2586,76.469,77.5599
103.0871,11,0.298464,84.3549,76.9134,33.7762
75.0645,17,0.395707,58.7638,7.7263,45.2647
1.915,22,0.253932,63.9629,1.7505,67.6756
40.6813,20,0.050546,62.0283,49.0006,66.2135
77.2354,18,0.13994,15.79,31.9944,63.9535
24.822,13,0.077094,14.8919,9.1898,85.3789
80.9787,4,0.094237,60.8412,26.9822,52.0577
21.0163,7,0.348412,7.3342,44.3651,79.3345
98.4299,15,0.193778,86.4516,81.9794,31.111
39.6124,5,0.224963,8.2514,72.1455,68.5946
51.4139,22,0.051709,55.5978,56.7733,56.5389
46.6218,21,0.131929,17.4321,83.4595,69.5798
47.7649,22,0.125635,13.02,94.3343,67.0154
54.6994,8,0.088355,35.923,4.9454,69.1489
82.9302,17,0.237276,68.1266,39.1063,46.2947
39.4543,7,0.16675,66.495,40.9311,62.252
77.1648,1,0.044044,68.6737,35.9887,44.0925
96.5981,21,0.018746,87.8681,44.7482,37.1483
73.1478,17,0.135367,99.3626,18.9066,50.3773
79.6831,15,0.095947,89.1024,61.1217,48.1521
73.514,15,0.158204,16.549,30.2053,67.8112
21.6085,7,0.32632,14.6675,1.8099,79.2614
15.156,21,0.025264,30.4787,94.0003,70.436
29.6328,1,0.013959,97.143,5.9922,52.2793
42.5055,12,0.158723,62.1888,5.0116,59.4613
60.9362,23,0.292789,2.597,39.3595,71.5635
80.2663,5,0.057764,68.749,24.1608,38.8189
76.6724,12,0.538655,58.1333,99.5344,33.3478
86.9378,16,0.432978,76.5355,34.5324,40.0637
4.7925,6,0.329847,78.2012,59.5113,56.5724
80.3431,5,0.148199,63.4012,81.9509,37.5575
28.5691,20,0.368416,12.0054,19.1336,69.6874
31.0564,11,0.199427,82.5893,76.8109,57.1596
50.795,3,0.223824,47.474,67.0162,49.8892
101.7416,16,0.113825,92.4018,69.1702,32.9523
75.5557,7,0.075547,64.2104,28.2689,51.501
17.9269,2,0.252421,27.8321,86.6219,61.1474
20.7328,8,0.160934,46.4754,98.3764,64.2561
46.3939,4,0.062124,42.7646,38.3658,52.4915
51.3592,1,0.127646,39.3131,62.6011,55.8256
3.5199,18,0.309606,11.7761,43.7836,79.248
81.1342,18,0.06756,58.5973,21.7391,53.0648
95.176,10,0.140389,82.9294,38.5688,40.8856
15.6682,5,0.386628,55.0112,98.2499,52.4488
81.783,18,0.114956,63.4157,34.4715,51.406
64.3573,13,0.068654,89.6006,0.6199,54.3799
24.402,13,0.127089,15.3088,26.3114,75.0114
92.4299,14,0.043682,51.0165,32.3291,57.0992
70.7185,2,0.175582,27.0473,52.967,50.8624
80.542,12,0.246389,76.1938,98.0114,38.7212
46.917,12,0.079211,44.5117,99.8551,61.6573
82.2408,8,0.03074,58.1376,77.1209,48.9468
81.3363,23,0.265404,37.0862,50.4001,44.8484
64.8515,8,0.30841,34.8909,84.4828,56.2406
50.3502,22,0.265104,35.4714,47.4986,52.0057
34.8517,9,0.181631,92.4299,55.1144,55.1544
80.5946,5,0.014554,64.5712,42.3817,47.6527
20.8055,22,0.137749,25.3426,59.5701,65.0021
64.442,1,0.282317,60.8752,54.9534,40.8338
54.409,16,0.080599,49.2905,67.7566,54.1423
96.8581,1,0.040597,73.6187,55.2794,33.6872
75.6049,5,0.195756,73.0554,34.9104,44.5147
28.9826,3,0.231538,8.8977,86.999,70.1485
49.7255,15,0.157529,5.8351,55.419,72.0279
22.9522,1,0.255967,19.968,33.1282,68.6983
23.1711,5,0.071229,84.9256,31.2925,54.5713
11.4072,7,0.134627,1.9887,19.8891,91.4494
81.454,19,0.164455,71.4656,31.5822,52.1883
78.0013,15,0.018804,75.4246,14.7152,59.8221
8.545,8,0.627351,74.8937,48.2119,58.8918
97.9992,18,0.086286,82.6688,95.2458,36.2926
19.6259,2,0.361288,24.2677,50.2093,59.6609
19.11,20,0.004836,36.329,72.7889,74.5894
103.6286,18,0.098879,78.4872,12.8332,45.8452
77.9775,9,0.336511,66.6672,40.1311,43.5058
80.6588,4,0.091783,59.2641,15.485,51.2757
26.9362,0,0.007304,25.7865,21.9871,72.545
91.0379,7,0.521283,61.9022,5.6804,35.7516
94.6924,10,0.108815,16.4109,37.8013,64.4962
45.7419,0,0.238854,52.3525,91.2387,52.5776
23.0347,13,0.097991,17.874,10.6157,81.9728
95.4268,17,0.134112,76.292,74.4366,42.7081
99.5397,23,0.351697,82.6385,60.4895,21.4194
8.9007,3,0.184019,38.7765,24.7525,70.6523
46.3538,10,0.189627,46.119,16.0762,63.3785
25.284,21,0.197174,85.2533,58.415,56.9877
3.9207,23,0.420867,56.9659,41.9642,53.608
97.9291,21,0.081917,90.5818,95.5545,31.4693
81.5867,13,0.261459,72.5227,63.5888,37.7813
22.1685,8,0.316421,78.0693,54.2176,57.8168
82.5072,2,0.179262,57.7414,97.1393,42.9854
100.4994,11,0.401697,87.584,95.614,27.2145
77.7057,1,0.007484,69.3518,56.2768,43.5675
80.7431,1,0.081701,66.8871,73.0833,40.2856
48.0508,10,0.162179,73.4242,63.8631,52.6641
68.3817,9,0.246615,51.6399,89.6913,51.2056
49.0685,8,0.175325,38.0667,4.9808,77.0876
82.8867,18,0.077926,69.0059,18.8098,59.3223
78.5771,20,0.141179,68.3587,94.1162,46.3206
89.6961,2,0.109385,42.4408,2.9485,53.8806
79.4951,18,0.264565,98.943,43.974,38.9562
45.2459,20,0.128758,51.6156,73.3294,67.1674
21.606,9,0.461475,32.8922,84.3648,59.9544
50.1987,15,0.089287,47.2666,18.9669,69.7959
41.8975,21,0.33191,47.2829,30.3657,65.0782
21.831,18,0.019627,29.6559,42.5467,76.0772
0.2827,13,0.134609,11.6929,12.3988,93.1781
91.4828,0,0.334331,36.0213,37.5968,35.298
26.5686,0,0.183411,76.0521,51.2134,47.3028
9.7757,3,0.463313,92.9096,88.7769,50.8758
48.5209,10,0.234333,38.4838,72.5699,52.6959
92.0091,16,0.078951,37.7558,90.8123,56.4616
78.3481,13,0.564702,68.1108,37.0058,41.4512
53.4037,15,0.072159,99.9318,21.1665,53.3498
71.6704,18,0.013999,36.0077,91.833,57.6357
11.4209,17,0.228317,6.7673,43.4316,88.9413
61.4274,4,0.11209,14.9344,8.3006,61.121
76.8289,14,0.402998,65.6085,62.4373,40.2654
81.7206,6,0.008303,57.9239,23.9917,60.8707
4.9758,15,0.234883,48.0796,81.2968,75.0039
80.6745,4,0.349025,60.5846,71.684,33.8967
82.0719,7,0.141917,63.9733,60.3063,49.0355
21.017,1,0.094352,17.2209,19.6453,78.1582
84.6607,2,0.300958,58.775,7.8181,42.3322
79.3298,7,0.14909,67.3926,81.1909,45.047
82.2084,9,0.161294,72.126,47.2804,42.8755
101.7678,23,0.141738,78.7326,22.63,33.1675
51.8785,12,0.145291,45.1898,73.0811,65.5604
63.134,6,0.392878,82.8109,55.7558,42.2895
22.1387,18,0.028283,86.39,19.4566,68.1863
21.4412,17,0.241438,42.8731,24.3337,68.2986
51.8988,16,0.287542,15.6314,98.4614,53.989
75.0958,8,0.144531,71.1986,68.3549,41.4893
19.1951,20,0.017113,19.1956,64.9297,78.1512
96.7898,3,0.159116,17.3066,14.759,55.0104
50.5186,23,0.461353,41.1164,3.9163,49.3879
78.8178,22,0.075601,53.0909,70.1689,46.1682
77.5685,10,0.200239,63.4084,68.1369,46.1055
79.3303,17,0.101625,65.686,68.2248,53.4408
61.3093,21,0.044097,43.6866,69.7221,53.9385
34.5477,5,0.070568,16.2548,94.4389,61.2686
78.9863,6,0.068737,55.1049,92.8649,50.4474
8.0481,0,0.089043,33.3399,71.2337,69.3315
46.1604,8,0.096835,42.579,76.7787,60.8758
1.5567,22,0.051094,40.6375,53.335,76.8436
52.6008,17,0.223377,47.2766,49.9133,57.668
75.805,12,0.132385,61.2605,12.1752,46.7114
79.2233,17,0.165893,56.8225,90.9183,38.9098
77.6994,8,0.031305,56.9156,39.0539,50.1425
99.9915,5,0.250589,77.0143,59.7185,29.624
79.9247,19,0.103382,3.2841,51.3668,68.8525
33.9619,21,0.035796,92.0925,53.8106,58.5584
81.2566,4,0.11253,62.4415,79.3975,30.5506
101.697,20,0.293478,80.6671,4.9253,32.0606
45.2364,20,0.147683,39.8247,71.4596,58.0164
45.4649,4,0.276074,39.7112,13.5391,59.1602
75.9433,15,0.229354,16.5493,43.7452,62.2196
82.4977,16,0.259693,59.0238,23.8465,44.6498
49.3334,13,0.257259,29.9884,22.3242,65.9776
75.6788,22,0.309522,19.59,51.6491,55.0524
22.1223,13,0.36014,20.2536,32.4046,73.873
97.8642,0,0.146905,78.8795,85.6605,31.586
53.6833,12,0.503319,39.4826,8.9518,60.758
12.4038,7,0.261024,45.9679,6.2174,76.25
65.6414,13,0.325056,62.132,50.7247,50.6714
46.3377,15,0.457452,46.8277,37.1575,45.4702
21.5568,12,0.416538,70.7514,93.58,46.0604
43.3084,9,0.24261,75.0959,34.9649,54.2143
66.582,14,0.120563,95.9906,75.3528,46.448
51.5341,3,0.27243,53.0293,78.0812,53.4647
32.9038,22,0.079773,93.2947,66.8187,46.5516
82.6448,15,0.305231,63.7483,60.9568,43.9183
93.213,2,0.29327,37.3718,17.6312,34.9334
42.3607,6,0.045101,39.082,51.5986,64.2112
35.6827,18,0.004485,22.8836,8.2174,76.8718
76.9273,15,0.593782,66.3792,97.2264,33.0827
82.8962,17,0.310462,59.8568,27.8517,47.3889
98.7859,2,0.019445,77.25,89.9367,36.4831
81.2842,5,0.017705,71.318,87.1433,35.4521
17.9475,22,0.168161,63.0668,29.4322,59.6504
8.9892,12,0.190215,85.8315,85.0849,63.9386
102.5953,21,0.173646,78.5602,50.0561,31.8517
34.1477,18,0.357776,4.811,27.65,75.9698
50.6191,1,0.053648,34.1326,26.4041,58.5708
95.4041,5,0.57469,84.5837,73.9705,21.026
17.1455,10,0.118912,80.8216,58.9443,60.6699
69.6675,17,0.056248,81.0524,75.2877,44.1725
82.1327,18,0.078501,58.705,4.6337,53.0423
12.6187,21,0.093022,17.4789,40.0428,90.3771
51.5122,11,0.037531,41.9635,20.1975,67.4113
78.8913,17,0.135433,64.4885,69.1699,42.1229
83.7467,2,0.162394,55.1522,89.4445,35.521
55.2873,13,0.289256,18.7422,98.2713,56.1608
29.1417,5,0.159463,90.8625,33.2183,55.1568
82.0676,4,0.194745,59.7424,78.0209,43.8852
2.7066,19,0.245943,14.7936,51.8594,76.6085
52.2495,13,0.380661,39.9573,64.2712,60.4527
104.5488,11,0.05107,83.0069,57.622,30.9815
79.3234,3,0.20985,62.1517,45.699,36.254
54.6529,17,0.237151,40.4252,94.8923,54.5291
78.4249,20,0.109638,69.2407,72.2301,51.2922
13.8306,15,0.076366,68.0084,50.8668,69.2911
84.0762,1,0.446559,57.636,86.5395,38.4849
82.9455,2,0.257105,74.5271,91.6017,34.7769
76.5793,16,0.215311,64.8295,44.1426,52.0486
36.7783,0,0.037065,55.8236,50.3291,57.2638
30.4436,10,0.122196,18.4824,85.1097,78.0519
35.1194,22,0.242744,0.0871,15.5918,66.4471
79.7142,1,0.067125,68.2032,48.9826,43.3983
86.0613,18,0.049829,25.7694,99.5749,58.1959
20.8567,4,0.317109,15.4805,39.7734,71.6141
97.7973,19,0.033072,79.1494,14.9381,46.6508
1.0244,1,0.185886,5.9279,84.6469,64.366
97.1074,5,0.302758,75.5678,4.0137,39.6925
81.2942,18,0.456995,66.2718,4.784,37.855
16.7686,11,0.425664,22.9518,60.3744,69.8672
84.547,9,0.415059,71.7004,92.8318,34.3663
71.8727,18,0.072707,64.1738,2.142,57.7639
100.3687,5,0.414839,71.5443,30.8569,31.404
61.7042,7,0.068458,24.1244,70.5609,60.6491
82.9912,6,0.434759,65.8974,15.8989,45.6844
83.5923,19,0.286195,55.5331,24.8749,46.5701
89.7136,2,0.119699,54.8681,71.6137,36.476
79.5073,15,0.472414,61.1266,30.3994,39.8929
80.3828,8,0.242775,65.8667,21.0115,53.4571
101.599,13,0.030392,76.3482,57.2838,42.3488
81.3432,13,0.178533,75.1182,93.3451,36.6061
75.3161,13,0.263914,71.7664,48.0719,48.6942
78.3072,15,0.188344,65.5058,6.264,57.2269
85.2185,16,0.597226,36.4978,24.1296,44.7258
82.6218,20,0.086054,74.0293,51.7755,41.2915
15.4739,17,0.032611,20.0716,44.0071,82.0682
79.5545,6,0.253357,33.7045,49.0113,49.252
93.1,4,0.286634,42.2544,12.0874,40.3413
80.8152,22,0.075598,70.0875,45.3594,35.8792
78.6672,13,0.311468,68.9998,17.1722,49.4688
80.8132,22,0.462323,61.7194,78.9005,30.6567
99.7644,15,0.157395,96.724,58.6778,39.6371
50.0951,13,0.08753,28.5,98.079,62.783
75.2189,9,0.291375,56.2592,55.6455,45.6915
76.0417,2,0.278102,63.0145,42.2237,40.1375
100.5499,20,0.057216,79.1171,13.8613,46.2931
103.5412,10,0.174158,82.5824,40.7503,39.6582
100.436,7,0.062211,81.7958,76.4959,36.829
54.847,1,0.169158,36.2904,27.6071,63.97
20.6677,3,0.160865,22.201,52.4179,63.0125
91.7827,1,0.151045,22.2629,31.9877,47.7244
18.2515,21,0.177353,17.2263,57.6637,75.6587
101.1697,19,0.24832,93.6778,44.2426,29.6641
78.4872,16,0.195465,70.1736,27.8751,57.0561
52.0659,17,0.367238,53.3868,30.651,57.0957
76.3641,11,0.217763,7.7944,99.0733,58.9287
88.2971,0,0.012061,51.8049,85.539,38.7512
55.2481,2,0.246844,36.9496,11.8191,63.962
57.6089,15,0.253404,70.2093,72.108,49.865
98.597,23,0.279279,82.5631,73.3571,23.2367
15.2554,7,0.073495,76.4821,80.9356,65.3276
42.0128,16,0.423213,63.6597,11.8609,63.4092
65.8413,23,0.053717,89.397,26.9438,49.6515
10.1416,4,0.005011,76.6214,40.9577,67.5538
82.2807,20,0.185428,57.3296,35.4265,48.7353
90.6883,19,0.314299,27.6874,52.3318,53.5573
53.0152,21,0.078763,40.7291,29.8633,66.9531
103.0042,0,0.169943,82.1305,12.1471,31.4202
98.5325,4,0.160943,70.3122,12.2525,37.0772
79.4626,21,0.069121,66.004,56.8266,53.5352
59.848,8,0.135821,65.7728,36.1752,53.8633
26.9759,12,0.083124,45.6753,61.7456,74.0391
82.3938,19,0.391399,67.3949,56.8996,39.8694
99.4198,4,0.339123,72.3993,60.5606,27.05
50.8125,18,0.061379,37.5685,6.4142,75.621
100.1941,8,0.300032,74.8286,4.2037,41.0965
67.5878,4,0.053333,67.5646,45.4125,46.1585
9.5272,8,0.07169,15.5723,94.6401,76.8623
83.0574,21,0.020993,59.7142,44.7058,54.4057
76.4218,21,0.069813,57.0838,21.6436,57.8163
61.1615,11,0.041171,53.3146,73.6786,57.6107
79.4788,5,0.260367,62.2777,32.7396,40.4767
86.8736,5,0.308726,57.262,73.7958,41.4822
67.0643,3,0.339555,8.3134,4.1496,59.2399
49.2877,2,0.13931,49.1343,6.4618,53.6633
33.4946,8,0.104775,69.2538,56.4863,56.8625
49.9662,10,0.127654,41.6378,29.4617,77.89
54.4534,23,0.131721,75.413,13.1689,52.7921
87.9021,7,0.12502,50.8663,63.1185,46.3217
82.4733,12,0.293523,66.0833,47.9328,45.5676
20.281,18,0.356066,20.3527,77.0888,74.4096
76.9724,0,0.220959,67.2864,5.6567,44.571
104.1154,18,0.157908,85.0816,49.9666,37.5978
75.0252,13,0.02607,65.5798,57.5977,54.6491
35.8338,8,0.176464,26.4873,86.6593,72.3357
76.1757,20,0.351218,54.1139,60.8682,45.5749
66.0716,19,0.238663,15.4573,89.4709,66.7922
77.1836,14,0.303377,61.1864,47.858,42.1024
1.1819,3,0.147636,2.1597,44.4729,77.6324
46.5328,16,0.055234,51.6308,76.7437,62.5451
38.4178,14,0.042217,59.2706,76.5402,67.9434
83.3544,6,0.280267,88.8957,84.6893,39.6499
52.6917,12,0.280229,39.8817,39.8387,53.9462
20.3902,19,0.076299,54.1451,41.6599,73.2579
79.2781,18,0.058727,58.1416,54.395,51.0767
98.8967,12,0.251892,99.7768,52.2677,34.4396
51.4809,9,0.037097,38.6762,2.7948,71.5934
73.8776,17,0.196591,28.0007,52.5846,59.5925
91.4911,18,0.029669,36.8895,20.7604,54.9585
24.2397,4,0.561394,63.3046,32.8657,49.7155
84.7971,5,0.032221,59.1813,2.116,49.4572
55.7445,4,0.135608,2.2579,18.4019,67.5766
74.3562,12,0.262578,26.6936,91.303,60.1941
81.6323,22,0.178567,65.6004,50.5244,42.5982
45.3701,6,0.103396,12.0423,36.5123,70.9474
101.4114,8,0.220878,91.0986,57.1686,28.6868
80.6319,16,0.400911,63.0572,5.3941,42.4925
32.0405,6,0.176173,36.1531,21.5982,69.3402
38.857,4,0.281937,56.1261,84.601,46.6364
32.0486,12,0.23586,40.3831,69.5065,62.4841
53.9697,19,0.015311,46.6275,78.2414,52.4739
65.845,9,0.19776,78.6751,43.2718,47.1115
75.5358,13,0.068162,63.0357,55.0721,54.1406
59.5811,13,0.102285,76.6664,83.4019,56.6704
36.1556,22,0.095422,93.419,76.2302,45.5972
29.9696,12,0.095178,59.2248,32.8419,68.8669
96.7527,0,0.159586,84.5368,56.261,26.2198
99.7831,18,0.568484,90.9978,75.4221,27.5259
55.5869,5,0.017523,10.1668,80.8118,64.2612
84.2556,10,0.077901,70.7875,9.2226,47.6977
0.9285,18,0.495508,29.311,53.2827,71.8721
77.8046,23,0.142246,52.7068,34.3098,48.9616
99.2277,2,0.015863,55.1025,86.0665,34.6776
1.8214,11,0.235621,13.6876,12.0766,80.4783
45.0739,20,0.32353,33.8416,86.8148,54.8618
51.8571,1,0.133987,30.7017,17.0167,63.0274
44.051,9,0.29318,65.0483,6.416,61.7725
2.629,2,0.0752,16.2035,58.0649,80.2445
49.0889,6,0.152377,34.9381,51.1395,66.4631
20.1846,2,0.436867,16.6808,23.2832,62.293
48.928,11,0.034346,96.8907,12.7858,54.4604
83.1097,4,0.192509,66.8732,92.6003,39.2517
80.4485,9,0.402197,60.7462,23.0771,42.9232
16.3121,17,0.329003,88.4989,6.4514,62.1273
10.549,7,0.235483,93.7251,93.6231,53.6289
28.315,19,0.157648,5.7701,88.953,70.1294
19.3255,13,0.045318,15.6723,77.7505,77.0143
91.9755,14,0.019778,49.867,72.045,47.155
10.2769,13,0.289826,82.4961,25.1639,63.2354
5.1903,3,0.028862,34.7609,10.2606,80.2189
75.0548,19,0.081919,98.7795,59.6444,38.272
103.7414,2,0.139941,76.3634,16.2976,33.48
51.5848,23,0.160267,43.2557,44.4677,58.1178
42.3202,14,0.249728,40.6188,61.9094,61.5076
76.1072,19,0.124466,66.5291,36.7868,51.6792
80.7577,21,0.065696,13.0391,76.2722,61.5683
97.7103,12,0.065827,81.389,23.0519,49.6909
72.3757,13,0.390734,55.5457,86.3639,48.3579
75.4485,5,0.111936,64.6089,81.688,40.7731
83.5775,4,0.001591,65.2182,57.348,45.8157
12.3294,7,0.152305,27.9564,70.1683,77.7199
48.9123,6,0.108716,34.0297,44.8578,65.9211
76.3217,18,0.019694,12.5408,52.9715,75.4133
82.8024,1,0.026821,59.0938,96.5852,42.6061
1.2496,22,0.195975,64.3089,64.0119,69.1924
49.2735,12,0.214372,33.6568,98.7571,64.6475
82.1443,23,0.360983,64.0953,98.2907,35.5038
96.9438,23,0.158616,74.6497,70.6019,32.9062
43.0355,5,0.021195,46.2839,49.6702,64.3865
65.1157,10,0.124725,31.2387,56.8849,63.8643
94.2307,10,0.415299,5.8801,52.8708,49.0399
10.2852,8,0.52182,59.3327,3.8477,64.0853
103.9356,12,0.238296,80.5923,55.9972,38.6981
55.5348,18,0.288774,6.3431,73.6926,61.7947
50.136,15,0.340533,65.9007,55.4898,51.8411
23.813,12,0.260176,14.5605,56.3262,72.6575
79.4405,3,0.041409,53.9381,45.7586,47.1465
80.6704,16,0.07336,70.4632,12.8891,49.8434
33.6305,7,0.170999,61.4021,88.2892,54.3521
30.7064,21,0.102618,87.9541,75.0789,52.5742
30.1538,22,0.093746,49.0447,94.2531,53.2063
80.4551,17,0.101836,64.7506,65.0688,50.3142
83.8198,12,0.083007,65.9688,62.6959,41.6527
102.4717,11,0.207417,79.8498,36.0198,40.1877
78.9831,19,0.031118,53.7335,89.2891,59.8692
99.7559,8,0.19059,81.4928,73.4659,42.4742
77.1184,20,0.094283,32.5989,38.0629,63.9262
54.6562,22,0.175037,63.6794,67.6902,43.9273
20.3535,18,0.116861,20.9807,9.1668,89.4787
83.0857,21,0.129161,57.5493,14.0003,54.0946
38.8824,3,0.081692,3.375,58.3159,65.3434
15.9318,19,0.093971,39.7325,10.7891,79.5448
27.098,17,0.089298,76.241,41.5975,64.3359
84.0492,12,0.587988,67.2392,51.2148,36.7623
48.6811,19,0.201038,36.3016,60.8808,58.2593
84.2436,2,0.148054,58.95,68.2214,37.4085
48.9848,6,0.137982,60.3351,34.8168,62.5826
53.9395,15,0.414719,39.5355,9.7317,60.9658
16.7681,4,0.018001,34.8087,70.8151,69.6366
68.8332,5,0.145915,79.2056,59.256,46.2313
88.7353,16,0.03202,10.5807,15.7832,71.5916
84.2145,15,0.170739,75.5723,35.9456,42.4321
30.2403,21,0.284452,31.5612,93.5977,63.3501
53.7562,19,0.138454,30.7616,72.7325,59.8427
79.6486,10,0.190394,73.167,37.8358,43.2199
51.7178,22,0.11762,47.1143,36.2529,53.7714
51.0399,19,0.386164,45.5844,17.6053,56.0965
90.4105,11,0.647477,24.9275,48.7493,43.7864
84.4473,16,0.050315,63.6959,23.538,56.3786
54.5683,20,0.341793,27.0976,21.8315,65.6668
14.2289,0,0.070232,29.8683,1.2289,74.5829
69.7727,19,0.119408,55.8719,53.6436,60.6924
73.3542,21,0.151967,49.7438,11.6699,59.0371
9.5198,22,0.017615,66.8609,22.5607,62.0964
62.2127,0,0.565645,58.4857,54.2876,33.4313
50.4104,22,0.386986,57.9433,19.19,46.4929
83.7207,6,0.129164,65.5352,78.5816,44.0669
75.7197,2,0.129893,57.3371,45.2024,46.8241
52.9356,7,0.372115,43.4079,38.9348,59.4242
50.4582,7,0.140858,68.4535,81.073,58.4957
80.688,12,0.063996,63.9486,61.8792,42.8179
82.9266,17,0.06785,67.8023,33.4381,46.1655
92.5445,14,0.18654,12.0622,86.5272,49.1465
16.9645,0,0.267723,93.6387,79.5089,42.2077
73.8848,6,0.187591,42.1135,11.1189,56.2016
96.5519,6,0.55559,84.1448,67.7834,28.2847
61.2996,5,0.186073,69.0458,1.3674,49.2757
4.4853,8,0.325234,41.0753,50.9799,77.9226
75.983,12,0.041865,60.32,52.7051,51.1118
76.6788,0,0.178617,70.2494,3.6952,40.6731
95.133,12,0.089131,74.3444,51.821,56.3951
23.1466,22,0.064638,94.353,55.2404,60.2852
81.9569,10,0.275289,66.8843,41.7809,46.1647
14.5406,16,0.120221,52.2691,93.4641,67.4861
81.1013,0,0.252367,54.6468,11.4103,43.5654
50.2561,16,0.178202,48.6807,60.9361,54.3648
24.8883,15,0.450907,32.9388,26.3751,70.8742
75.6959,17,0.259946,70.2293,56.7411,45.8652
27.866,5,0.008998,36.5205,82.1601,59.7841
81.8087,5,0.131803,70.9069,28.9047,33.8639
90.2978,10,0.34394,57.7373,85.3544,42.1812
4.7903,10,0.118974,54.161,27.5391,76.8346
86.4243,11,0.076512,12.2635,40.6229,63.8733
98.6271,1,0.100694,92.8937,21.8762,28.2719
67.5328,2,0.04488,80.8463,60.5876,43.3551
23.4328,15,0.181872,25.7688,58.8192,72.7535
45.5275,16,0.054098,48.7089,7.7385,73.2584
60.2994,1,0.181192,62.2834,91.3027,38.5331
75.2377,20,0.214609,73.5838,27.5226,51.4853
47.4087,23,0.544277,48.8549,13.733,45.5414
51.2349,13,0.159524,41.8717,64.7786,61.155
81.2308,0,0.014832,36.838,31.0205,56.2139
95.4263,16,0.194696,88.4661,66.6839,41.6217
96.2802,12,0.220072,88.9644,40.3143,32.4016
30.7457,11,0.064449,81.4067,40.6843,70.9437
27.5501,20,0.267373,97.4741,99.9019,48.7755
46.0322,16,0.448237,12.5715,7.4216,69.2134
37.392,3,0.163018,4.3025,69.3704,64.4819
99.9204,15,0.227092,30.8836,92.1011,44.1962
20.6145,14,0.263474,20.3373,32.2619,72.1663
80.133,0,0.329082,63.206,1.821,42.7949
16.6165,21,0.110738,25.6808,61.0523,81.7749
98.0593,22,0.12623,88.4614,72.7577,29.5596
77.5242,4,0.263725,71.6929,65.127,37.4804
12.1733,13,0.229546,61.7749,87.3493,71.1778
82.9865,12,0.379083,62.8401,34.6598,44.1573
81.4869,16,0.378814,70.9427,91.0381,38.2364
52.0319,18,0.477024,39.8654,32.4837,51.0369
19.3133,6,0.519756,17.5462,87.0016,66.4478
77.0391,18,0.175513,70.9996,61.7041,49.1806
55.9353,21,0.324554,35.4201,32.1064,52.5765
62.5334,8,0.235454,51.0645,35.2499,52.6777
45.4404,21,0.363026,63.4537,74.7082,51.9064
44.02,16,0.360491,77.1256,98.1812,47.2528
52.4881,0,0.477402,30.2914,72.2409,43.4603
43.7891,14,0.130741,38.286,8.1963,65.6423
17.4489,2,0.249821,46.7398,24.7817,54.8648
43.5825,12,0.318106,8.5658,19.7149,78.416
75.677,17,0.036958,62.6169,6.4999,54.2751
20.1064,18,0.119802,49.7389,1.1754,74.3476
18.8556,20,0.164021,93.9947,67.5158,59.0697
16.346,1,0.091685,26.0835,1.8777,78.6916
101.0847,13,0.324649,88.1969,78.7201,27.5025
50.4275,8,0.03248,43.7561,16.9626,66.4742
2.5243,17,0.023146,99.4125,0.5228,72.9997
81.5855,9,0.244808,59.0685,87.3544,48.5608
82.3057,4,0.119037,65.0724,82.9627,40.6681
47.6458,10,0.275961,20.2627,37.5431,60.4775
81.5122,23,0.070744,44.8245,77.9744,50.974
15.4822,21,0.038696,39.5028,67.3886,85.4863
80.0545,4,0.253678,58.3763,26.9797,45.4158
70.678,9,0.08072,66.4836,40.1209,55.7327
97.2363,13,0.260027,85.7007,74.5466,32.3425
95.1486,17,0.318763,85.8686,47.7981,40.4953
13.0817,17,0.385186,74.5382,62.9333,55.0101
95.7376,5,0.110534,32.0746,62.9417,45.9929
66.9108,19,0.085341,24.2392,77.4367,66.0794
76.721,10,0.184769,69.7373,19.0946,48.218
81.8789,1,0.319955,76.3187,34.4606,40.7571
95.0433,10,0.279216,69.6702,17.0934,46.5102
45.1668,12,0.143857,68.2477,98.3675,56.6099
100.3675,22,0.141621,89.0307,49.0104,25.4719
6.5915,12,0.11424,73.7575,40.4577,70.3161
80.1004,14,0.373577,67.8073,48.8674,41.701
