lat,lng,type,severity
26.105719,91.733999,scam,low
26.103856,91.737031,harassment,medium
26.107482,91.73353,lost_person,high
26.102718,91.732495,harassment,high
26.108205,91.736178,lost_person,low
26.103142,91.733519,assault,medium
26.105052,91.732626,accident,high
26.105735,91.738348,accident,high
26.107822,91.736524,accident,medium
26.105952,91.733505,theft,low
26.105827,91.734567,accident,medium
26.10371,91.736419,scam,low
26.106108,91.736279,harassment,medium
26.10874,91.735093,harassment,medium
26.104091,91.736847,assault,medium
26.105241,91.738056,assault,low
26.107579,91.733146,theft,medium
26.107575,91.732151,scam,medium
26.110471,91.731528,scam,critical
26.104037,91.733616,lost_person,low
26.102375,91.732792,theft,high
26.104968,91.7371,scam,high
26.104619,91.733897,accident,medium
26.108442,91.739846,harassment,medium
26.105309,91.732816,theft,low
26.106571,91.736066,scam,high
26.10138,91.736793,accident,low
26.105246,91.732429,accident,medium
26.102296,91.73844,harassment,medium
26.107127,91.735121,theft,medium
26.102784,91.737264,theft,high
26.105357,91.734122,accident,high
26.106489,91.735426,harassment,medium
26.10389,91.733312,accident,medium
26.105819,91.732367,lost_person,medium
26.103779,91.732207,lost_person,high
26.103676,91.732923,harassment,low
26.102745,91.733781,accident,low
26.106873,91.739269,assault,medium
26.104771,91.734084,theft,low
26.101987,91.736777,accident,high
26.110112,91.733831,accident,high
26.101493,91.732717,accident,high
26.104004,91.735546,accident,critical
26.106498,91.734545,harassment,low
26.105008,91.73544,accident,critical
26.103656,91.736941,lost_person,high
26.105308,91.734644,assault,medium
26.103289,91.73506,lost_person,critical
26.103995,91.740057,accident,high
26.107598,91.735263,scam,low
26.104062,91.73276,harassment,low
26.106359,91.735583,assault,low
26.10512,91.735732,theft,low
26.109705,91.730922,theft,low
26.104695,91.731316,lost_person,medium
26.104008,91.735548,scam,high
26.099652,91.732824,lost_person,high
26.103259,91.734847,accident,medium
26.103276,91.735274,accident,low
26.104666,91.734143,theft,high
26.108844,91.732365,accident,low
26.104481,91.735684,lost_person,low
26.109076,91.738109,scam,critical
26.104518,91.731915,scam,high
26.104186,91.738787,accident,medium
26.10301,91.735637,theft,high
26.107442,91.733795,scam,medium
26.103444,91.736247,scam,medium
26.103064,91.736816,harassment,low
26.105543,91.731436,scam,low
26.102328,91.736815,scam,medium
26.104603,91.737588,assault,low
26.10251,91.737083,theft,medium
26.10282,91.731253,harassment,medium
26.103061,91.736616,assault,high
26.10683,91.73648,lost_person,critical
26.103544,91.738197,lost_person,medium
26.10469,91.734206,lost_person,low
26.103089,91.739126,scam,high
26.104486,91.737052,lost_person,medium
26.103921,91.733282,assault,low
26.107734,91.731023,harassment,medium
26.108179,91.732716,assault,low
26.107096,91.7395,lost_person,medium
26.188438,91.673625,lost_person,medium
26.1927,91.668904,theft,medium
26.187028,91.669912,theft,low
26.190839,91.672468,assault,critical
26.184438,91.669351,harassment,medium
26.187094,91.669586,accident,low
26.18585,91.668862,lost_person,medium
26.190616,91.669884,scam,medium
26.189718,91.668925,lost_person,low
26.190385,91.672797,harassment,low
26.187988,91.670377,lost_person,medium
26.189826,91.668413,scam,medium
26.188962,91.667387,theft,low
26.183966,91.671789,accident,medium
26.188665,91.669323,assault,low
26.189172,91.668551,accident,high
26.189206,91.672281,harassment,high
26.190153,91.669636,assault,high
26.189474,91.669306,lost_person,medium
26.183898,91.670526,accident,low
26.189083,91.669664,harassment,medium
26.188185,91.669894,accident,medium
26.187299,91.665848,theft,low
26.185769,91.671988,lost_person,medium
26.195625,91.668217,lost_person,critical
26.184153,91.67089,scam,medium
26.189049,91.666028,lost_person,high
26.187166,91.669582,theft,critical
26.190639,91.671742,assault,low
26.189742,91.667176,assault,medium
26.188105,91.670725,scam,critical
26.189081,91.670211,accident,medium
26.184465,91.66831,accident,medium
26.188692,91.667668,scam,medium
26.191969,91.670003,theft,medium
26.187803,91.674104,theft,critical
26.188168,91.672868,assault,low
26.190326,91.668821,harassment,medium
26.188354,91.671955,scam,high
26.190013,91.670076,harassment,high
26.189837,91.672888,scam,medium
26.189987,91.674562,accident,high
26.193511,91.66866,harassment,high
26.18495,91.669669,scam,low
26.190095,91.671007,scam,medium
26.18911,91.666649,theft,medium
26.190672,91.666825,theft,high
26.192672,91.668216,harassment,medium
26.187364,91.66818,theft,high
26.187662,91.669482,accident,low
26.187916,91.66812,harassment,medium
26.188237,91.674163,harassment,medium
26.187032,91.668303,assault,medium
26.186257,91.6731,assault,medium
26.18747,91.669992,assault,high
26.192253,91.670116,assault,high
26.191948,91.671063,theft,high
26.192443,91.670505,lost_person,critical
26.188859,91.671299,theft,high
26.191707,91.66789,lost_person,high
26.187854,91.670879,harassment,critical
26.190692,91.670061,assault,medium
26.186831,91.669348,accident,low
26.187634,91.667824,assault,medium
26.190261,91.671524,accident,high
26.186848,91.672333,scam,high
26.191264,91.671837,lost_person,critical
26.188102,91.66939,scam,low
26.187628,91.671387,lost_person,medium
26.187503,91.670068,lost_person,critical
26.187448,91.669233,lost_person,medium
26.18725,91.671904,theft,low
26.191369,91.671239,assault,low
26.18754,91.668167,scam,medium
26.193997,91.670864,theft,low
26.189621,91.670609,theft,low
26.186568,91.670134,assault,high
26.189841,91.667531,assault,low
26.188539,91.67128,harassment,medium
26.188896,91.669247,theft,low
26.189918,91.668928,accident,high
26.18896,91.670421,assault,low
26.187308,91.666652,scam,high
26.191006,91.670518,harassment,high
26.188013,91.668161,harassment,medium
26.18868,91.669103,scam,medium
26.189708,91.667577,accident,low
26.189966,91.66929,scam,critical
26.192296,91.669736,lost_person,critical
26.188042,91.673116,assault,low
26.188584,91.670304,harassment,low
26.191892,91.668566,theft,low
26.18985,91.670987,lost_person,medium
26.188508,91.666344,assault,high
26.192631,91.669688,accident,high
26.188216,91.669597,accident,high
26.186448,91.667663,scam,medium
26.185471,91.670208,assault,high
26.188619,91.667778,lost_person,medium
26.189053,91.667112,theft,low
26.187307,91.667498,accident,medium
26.186369,91.669805,harassment,high
26.189632,91.669939,theft,critical
26.188815,91.6703,scam,critical
26.185513,91.67292,scam,critical
26.188639,91.668286,assault,low
26.186254,91.671828,lost_person,low
26.190589,91.669437,harassment,medium
26.194708,91.670523,scam,high
26.191556,91.669397,theft,low
26.188207,91.668217,scam,low
26.190507,91.667928,accident,high
26.190972,91.67262,theft,critical
26.192154,91.672502,assault,critical
26.183862,91.667348,accident,low
26.185116,91.668126,scam,high
26.191395,91.669466,scam,low
26.189651,91.667618,assault,critical
26.185479,91.67398,harassment,low
26.191965,91.670425,scam,medium
26.189404,91.668151,theft,critical
26.189054,91.668747,assault,high
26.189318,91.669944,scam,medium
26.189647,91.670837,harassment,medium
26.189339,91.669142,lost_person,high
26.19098,91.667842,theft,low
26.185584,91.670675,harassment,medium
26.191863,91.670872,scam,medium
26.184506,91.66806,harassment,medium
26.1893,91.671571,assault,low
26.185276,91.671612,assault,medium
26.185621,91.666697,assault,medium
26.188022,91.66828,harassment,medium
26.188134,91.667778,harassment,low
26.186708,91.668745,theft,low
26.187795,91.666527,assault,critical
26.187642,91.668711,scam,low
26.190515,91.67332,assault,medium
26.191117,91.671083,assault,medium
26.192158,91.673586,scam,high
26.188501,91.670087,theft,medium
26.191367,91.665605,scam,high
26.189816,91.669807,scam,medium
26.192552,91.673843,scam,medium
26.187622,91.672248,harassment,high
26.190835,91.672138,assault,medium
26.193216,91.672515,accident,low
26.18915,91.670633,theft,high
26.191208,91.664664,scam,medium
26.190435,91.672496,harassment,medium
26.18741,91.670825,lost_person,medium
26.18802,91.672515,harassment,medium
26.188602,91.670271,harassment,critical
26.185144,91.664611,scam,medium
26.186115,91.668522,theft,medium
26.187585,91.673106,accident,low
26.188654,91.669405,theft,medium
26.190813,91.672271,theft,medium
26.189207,91.669879,harassment,medium
26.184229,91.671815,assault,high
26.187686,91.670012,harassment,critical
26.189451,91.671596,harassment,critical
26.18849,91.670901,lost_person,low
26.189157,91.667648,theft,low
26.186303,91.67105,theft,high
26.19096,91.670746,scam,low
26.192062,91.671787,accident,low
26.19173,91.670402,lost_person,high
26.190812,91.668664,theft,low
26.188913,91.666576,assault,low
26.190927,91.672272,accident,medium
26.189343,91.669949,accident,low
26.187029,91.668677,assault,low
26.190215,91.66117,assault,high
26.193081,91.671129,accident,medium
26.189581,91.670112,harassment,low
26.187886,91.674903,accident,medium
26.188266,91.669351,theft,critical
26.187818,91.670596,accident,critical
26.190769,91.667993,theft,critical
26.189864,91.665532,harassment,medium
26.188283,91.669416,accident,medium
26.190987,91.670166,assault,critical
26.186749,91.669109,theft,medium
26.188773,91.671802,assault,low
26.190051,91.669574,scam,high
26.19184,91.670051,accident,high
26.191697,91.666096,lost_person,high
26.185763,91.670409,lost_person,high
26.18526,91.670532,theft,low
26.188287,91.669754,assault,low
26.186411,91.67094,lost_person,critical
26.190216,91.66727,scam,low
26.187092,91.669053,harassment,low
26.185238,91.672847,lost_person,medium
26.18828,91.668533,assault,medium
26.189219,91.667874,accident,high
26.188604,91.673675,theft,low
26.186302,91.672538,lost_person,medium
26.189569,91.6677,harassment,medium
26.192612,91.670744,accident,critical
26.183801,91.670228,accident,high
26.189893,91.672449,harassment,low
26.188056,91.673331,scam,critical
26.192048,91.669583,assault,low
26.190039,91.668011,theft,high
26.188074,91.668816,lost_person,critical
26.191297,91.672676,accident,high
26.189049,91.673304,harassment,medium
26.187866,91.66956,lost_person,low
26.18829,91.671433,harassment,high
26.188812,91.671139,lost_person,medium
26.193243,91.6704,theft,critical
26.187733,91.671831,assault,low
26.194141,91.665557,accident,low
26.18866,91.67016,lost_person,high
26.189422,91.671255,lost_person,medium
26.188651,91.668186,harassment,medium
26.183585,91.673478,accident,low
26.186664,91.671148,harassment,medium
26.187448,91.670006,scam,medium
26.183621,91.668984,accident,high
26.190067,91.666665,scam,high
26.190061,91.669723,lost_person,medium
26.190825,91.667758,accident,medium
26.188835,91.670996,lost_person,low
26.186679,91.673799,lost_person,medium
26.190851,91.66944,accident,high
26.187644,91.668763,lost_person,medium
26.186722,91.671193,assault,low
26.19355,91.671874,accident,medium
26.181774,91.670103,lost_person,low
26.189911,91.672313,accident,medium
26.194263,91.66551,lost_person,low
26.193065,91.671794,theft,medium
26.186446,91.666453,accident,high
26.18658,91.672181,scam,critical
26.186414,91.672039,scam,medium
26.18673,91.67102,accident,low
26.190474,91.670207,assault,high
26.188667,91.671557,harassment,low
26.189417,91.671678,harassment,high
26.190849,91.666995,accident,low
26.189609,91.669777,accident,low
26.191031,91.66511,accident,critical
26.190425,91.669151,lost_person,high
26.184067,91.673399,scam,medium
26.18785,91.666169,assault,medium
26.187913,91.673344,accident,high
26.191762,91.670205,accident,low
26.192196,91.669238,accident,medium
26.18999,91.671306,accident,medium
26.187938,91.668103,theft,low
26.187987,91.668597,accident,low
26.186206,91.666963,lost_person,medium
26.192234,91.668404,theft,medium
26.185892,91.670171,accident,low
26.185953,91.672082,accident,critical
26.186205,91.671026,harassment,low
26.189449,91.673023,assault,critical
26.188152,91.669308,accident,low
26.188456,91.67217,assault,high
26.189342,91.672773,accident,high
26.190756,91.673714,scam,medium
26.192396,91.669909,accident,low
26.184759,91.6706,lost_person,high
26.191904,91.667021,theft,high
26.188101,91.667828,harassment,low
26.188605,91.670681,scam,medium
26.188798,91.668281,theft,medium
26.186743,91.675133,scam,low
26.187279,91.671588,lost_person,medium
26.190153,91.67055,assault,medium
26.190526,91.666745,accident,low
26.187251,91.670849,harassment,high
26.185513,91.669874,lost_person,medium
26.186983,91.669274,assault,medium
26.187842,91.666555,harassment,low
26.189349,91.669257,accident,high
26.188964,91.670399,accident,critical
26.19033,91.672791,accident,medium
26.183759,91.670705,scam,high
26.188722,91.668088,assault,medium
26.187487,91.669665,lost_person,low
26.189798,91.671621,theft,low
26.189322,91.669667,accident,medium
26.19216,91.669171,harassment,low
26.186173,91.675318,lost_person,medium
26.189133,91.670783,scam,medium
26.186841,91.669515,theft,high
26.188296,91.675179,harassment,medium
26.192499,91.669586,scam,low
26.183723,91.668994,lost_person,low
26.190008,91.668255,theft,low
26.189054,91.668539,accident,medium
26.189994,91.668837,assault,medium
26.186877,91.667189,accident,medium
26.190864,91.674619,scam,medium
26.187457,91.668566,accident,low
26.188034,91.669514,harassment,low
26.188835,91.667299,lost_person,medium
26.192891,91.671315,assault,low
26.189339,91.668968,theft,medium
26.191356,91.669512,assault,high
26.189215,91.669137,theft,medium
26.187284,91.670136,lost_person,high
26.190744,91.668752,scam,low
26.186198,91.668703,scam,medium
26.190857,91.670337,assault,medium
26.188214,91.671385,harassment,critical
26.19182,91.672582,accident,low
26.18831,91.670895,assault,low
26.190381,91.670884,harassment,medium
26.186393,91.673776,accident,medium
26.187628,91.667773,harassment,critical
26.193674,91.670852,scam,high
26.189941,91.666583,lost_person,high
26.190318,91.672433,theft,critical
26.184159,91.67165,assault,high
26.182795,91.670689,harassment,high
26.190496,91.670208,scam,medium
26.190291,91.670563,scam,medium
26.189964,91.669552,scam,critical
26.191518,91.667285,theft,high
26.189613,91.670545,scam,low
26.192826,91.669493,assault,medium
26.19164,91.666854,theft,low
26.183424,91.671641,accident,low
26.192496,91.673884,scam,high
26.193533,91.672472,scam,medium
26.190507,91.667443,accident,high
26.189567,91.668109,theft,medium
26.18902,91.671752,lost_person,high
26.189449,91.671115,scam,high
26.186712,91.670235,theft,medium
26.186476,91.669533,accident,medium
26.189126,91.66819,theft,critical
26.188585,91.671579,harassment,high
26.190233,91.66832,assault,high
26.188193,91.669663,assault,medium
26.191728,91.671643,theft,high
26.1889,91.670966,lost_person,low
26.190875,91.673441,theft,medium
26.188819,91.671673,accident,low
26.18886,91.669618,theft,medium
26.186098,91.669966,harassment,medium
26.189684,91.6716,scam,medium
26.185826,91.667502,harassment,low
26.185022,91.670542,theft,low
26.188454,91.665672,harassment,high
26.186945,91.665973,lost_person,high
26.188703,91.669957,scam,low
26.189692,91.671924,harassment,medium
26.18636,91.667972,theft,low
26.187196,91.668672,harassment,low
26.191153,91.672766,theft,low
26.193265,91.670805,scam,high
26.188303,91.673106,theft,low
26.18801,91.668704,lost_person,high
26.189702,91.669676,accident,high
26.190145,91.67063,scam,medium
26.183566,91.673323,scam,high
26.187267,91.667624,lost_person,medium
26.187874,91.672152,theft,low
26.189957,91.670221,lost_person,medium
26.184814,91.67472,accident,high
26.187724,91.670649,scam,high
26.18854,91.670445,assault,low
26.192895,91.674818,harassment,low
26.187008,91.670518,assault,low
26.191505,91.672351,accident,high
26.190275,91.670296,assault,medium
26.189071,91.671423,theft,low
26.18635,91.665224,assault,critical
26.185709,91.669284,theft,high
26.192752,91.672859,lost_person,medium
26.188737,91.667142,harassment,critical
26.188765,91.667709,theft,medium
26.188316,91.670771,harassment,critical
26.185286,91.669158,assault,low
26.189259,91.668206,theft,low
26.193798,91.669301,theft,medium
26.187163,91.670442,lost_person,medium
26.189232,91.67264,scam,low
26.185738,91.671228,lost_person,medium
26.190252,91.672762,accident,low
26.189803,91.667168,lost_person,high
26.191681,91.672017,assault,medium
26.184614,91.671384,theft,high
26.190859,91.66814,scam,medium
26.189514,91.673794,assault,low
26.184752,91.667546,accident,medium
26.189859,91.671657,theft,high
26.19075,91.667765,theft,low
26.18982,91.669922,harassment,low
26.186294,91.668688,theft,medium
26.186962,91.673706,theft,medium
26.190224,91.671308,assault,low
26.187155,91.672483,assault,low
26.190189,91.671159,accident,low
26.189188,91.669313,harassment,medium
26.190829,91.670439,lost_person,high
26.186993,91.670826,harassment,critical
26.19224,91.668789,theft,low
26.183232,91.668812,assault,low
26.187042,91.671744,lost_person,medium
26.187356,91.67194,harassment,medium
26.192071,91.670795,harassment,medium
26.189165,91.670377,theft,high
26.188307,91.671119,lost_person,medium
26.189216,91.667394,assault,low
26.191243,91.667584,accident,low
26.186002,91.672461,accident,low
26.190549,91.673784,lost_person,high
26.188885,91.671191,lost_person,medium
26.187957,91.674591,harassment,medium
26.191124,91.668215,accident,high
26.190964,91.669045,theft,high
26.18942,91.670832,scam,low
26.1892,91.669141,harassment,low
26.188051,91.668352,scam,critical
26.188041,91.671103,accident,low
26.18659,91.670762,harassment,medium
26.19088,91.671987,accident,medium
26.184345,91.673828,assault,medium
26.189329,91.670544,harassment,high
26.189128,91.671257,scam,medium
26.189024,91.670962,assault,high
26.185726,91.671461,lost_person,high
26.185352,91.669656,lost_person,medium
26.183601,91.665278,scam,low
26.189402,91.668804,assault,critical
26.187085,91.670586,lost_person,medium
26.18855,91.66882,lost_person,low
26.188674,91.672139,assault,low
26.19092,91.673163,assault,low
26.189461,91.668118,accident,high
26.188735,91.668272,harassment,high
26.192696,91.672913,assault,low
26.188861,91.667856,harassment,high
26.190251,91.665606,theft,medium
26.193176,91.670525,scam,high
26.190897,91.667681,harassment,high
26.186782,91.669671,accident,medium
26.191925,91.666493,assault,low
26.190324,91.671587,lost_person,medium
26.191389,91.669416,lost_person,high
26.188896,91.670328,harassment,medium
26.191071,91.671013,theft,low
26.186612,91.666908,accident,medium
26.18855,91.670733,accident,medium
26.1895,91.669638,theft,low
26.188074,91.670367,theft,medium
26.187295,91.668148,lost_person,low
26.188312,91.668379,lost_person,medium
26.190675,91.669219,assault,high
26.189146,91.670928,theft,medium
26.190165,91.670137,lost_person,medium
26.185979,91.669927,scam,critical
26.190376,91.672154,scam,high
26.188178,91.67569,accident,medium
26.187413,91.668979,accident,low
26.191906,91.67204,assault,high
26.185188,91.66821,harassment,high
26.189486,91.670083,accident,medium
26.18997,91.667089,assault,critical
26.188353,91.671239,scam,low
26.189498,91.668713,lost_person,high
26.189813,91.668302,assault,critical
26.187587,91.667471,assault,high
26.191346,91.670228,assault,high
26.185763,91.669394,lost_person,high
26.18965,91.667529,lost_person,low
26.189367,91.668909,assault,medium
26.188442,91.672223,harassment,critical
26.190627,91.672533,accident,low
26.192519,91.671051,theft,low
26.191887,91.669974,lost_person,low
26.18845,91.671073,theft,medium
26.189557,91.673683,harassment,medium
26.186049,91.672801,harassment,medium
26.187515,91.669034,theft,critical
26.187796,91.668672,theft,low
26.188084,91.671758,scam,medium
26.1872,91.672446,assault,low
26.187878,91.671915,assault,high
26.189739,91.671941,theft,critical
26.191057,91.668661,assault,medium
26.187144,91.668588,lost_person,medium
26.187918,91.673466,assault,high
26.189058,91.666749,accident,medium
26.18742,91.665105,lost_person,medium
26.189047,91.670173,lost_person,high
26.188464,91.670295,scam,medium
26.186964,91.668233,accident,critical
26.188944,91.671397,lost_person,low
26.186577,91.667605,scam,medium
26.189166,91.66653,lost_person,high
26.187302,91.66723,accident,medium
26.189762,91.670855,theft,medium
26.191061,91.670339,scam,low
26.192063,91.669344,lost_person,medium
26.18797,91.668921,accident,medium
26.189863,91.670753,lost_person,medium
26.189997,91.670318,lost_person,high
26.188233,91.669571,accident,medium
26.190791,91.673346,lost_person,high
26.192055,91.668401,accident,medium
26.185783,91.673642,accident,medium
26.186573,91.672989,assault,low
26.186659,91.670191,assault,medium
26.187205,91.670246,theft,low
26.189519,91.668332,lost_person,medium
26.188728,91.671921,lost_person,medium
26.187097,91.671156,theft,low
26.190896,91.668878,theft,medium
26.188505,91.67271,accident,low
26.188752,91.667053,harassment,medium
26.186724,91.669536,harassment,low
26.186877,91.668066,lost_person,low
26.189445,91.676474,scam,critical
26.185883,91.67451,lost_person,medium
26.18396,91.671034,theft,medium
26.190541,91.673863,theft,high
26.189655,91.670052,accident,low
26.19383,91.669657,assault,medium
26.192234,91.669728,harassment,high
26.189835,91.673079,theft,high
26.187371,91.669479,assault,high
26.192406,91.668645,lost_person,medium
26.194054,91.670504,assault,medium
26.191468,91.672024,accident,high
26.190114,91.665975,accident,low
26.190202,91.669443,scam,high
26.189925,91.666848,harassment,critical
26.184589,91.671826,lost_person,medium
26.188025,91.674403,accident,high
26.188805,91.665125,assault,high
26.192333,91.670705,assault,medium
26.189327,91.670952,theft,medium
26.189635,91.666646,lost_person,medium
26.188861,91.667398,scam,high
26.190422,91.670074,scam,high
26.190573,91.666104,lost_person,low
26.188748,91.672468,lost_person,low
26.188126,91.669246,assault,medium
26.187292,91.667734,scam,low
26.188114,91.6698,scam,high
26.190425,91.668976,harassment,high
26.195552,91.673296,lost_person,low
26.187833,91.670286,accident,high
26.186173,91.668911,theft,medium
26.186262,91.666882,scam,medium
26.182321,91.669912,accident,critical
26.185726,91.672392,harassment,medium
26.187878,91.666554,theft,high
26.191842,91.67214,harassment,high
26.191552,91.668834,harassment,high
26.188941,91.668831,accident,medium
26.186973,91.669301,assault,low
26.190055,91.667704,accident,medium
26.192446,91.669968,harassment,critical
26.185277,91.670895,lost_person,critical
26.189469,91.674079,lost_person,medium
26.191308,91.669089,scam,medium
26.186086,91.669436,assault,medium
26.190827,91.671449,scam,medium
26.188127,91.670883,lost_person,high
26.18641,91.671055,theft,low
26.190424,91.667964,accident,high
26.189974,91.667063,lost_person,medium
26.187489,91.667301,scam,high
26.189826,91.66877,harassment,medium
26.187426,91.672495,assault,medium
26.184874,91.670601,scam,low
26.187014,91.665978,scam,medium
26.184189,91.672074,accident,high
26.186172,91.666499,accident,medium
26.192027,91.672872,assault,medium
26.190728,91.670412,accident,low
26.188662,91.673298,scam,high
26.187767,91.667732,accident,high
26.190659,91.67047,scam,low
26.190619,91.673086,assault,medium
26.184905,91.672346,theft,high
26.189649,91.672185,accident,low
26.185909,91.664658,lost_person,medium
26.189062,91.664884,theft,low
26.18769,91.672779,assault,low
26.188454,91.668649,scam,high
26.190062,91.672599,assault,high
26.187383,91.670199,theft,medium
26.186601,91.669613,accident,high
26.191469,91.671481,harassment,critical
26.187286,91.669828,lost_person,high
26.189386,91.669145,theft,medium
26.186556,91.671488,lost_person,high
26.186829,91.668945,scam,high
26.187796,91.669235,theft,low
26.189637,91.667372,theft,low
26.190696,91.672985,accident,medium
26.189024,91.671302,theft,medium
26.187697,91.670393,scam,high
26.188989,91.67355,scam,medium
26.188359,91.668198,scam,high
26.188978,91.671624,theft,medium
26.185591,91.670246,theft,medium
26.186795,91.66685,harassment,low
26.185323,91.670074,theft,medium
26.18371,91.668898,lost_person,high
26.192832,91.671983,assault,high
26.189569,91.66844,lost_person,low
26.190279,91.67076,harassment,high
26.187221,91.671099,scam,low
26.187924,91.667559,scam,low
26.186621,91.673584,theft,low
26.184489,91.673864,lost_person,high
26.191359,91.673955,lost_person,medium
26.187309,91.669899,assault,medium
26.186952,91.672583,assault,high
26.184795,91.670548,accident,high
26.186551,91.669167,theft,low
26.191237,91.671578,lost_person,high
26.187718,91.666752,lost_person,high
26.188342,91.666618,accident,high
26.190007,91.668992,theft,low
26.190694,91.666452,lost_person,medium
26.190325,91.671333,lost_person,medium
26.187933,91.670526,theft,low
26.189611,91.672259,scam,low
26.194242,91.669451,scam,low
26.190311,91.67316,scam,low
26.191581,91.668302,harassment,medium
26.190227,91.671053,accident,high
26.190981,91.669351,theft,high
26.188776,91.669494,theft,critical
26.189561,91.669385,theft,medium
26.191292,91.669648,scam,low
26.189452,91.672022,accident,medium
26.191071,91.673969,harassment,medium
26.191368,91.67021,accident,medium
26.192639,91.669711,scam,low
26.191347,91.666694,assault,high
26.190697,91.671068,harassment,critical
26.187629,91.672684,lost_person,critical
26.191973,91.663837,harassment,critical
26.185018,91.669238,assault,critical
26.187977,91.672848,lost_person,high
26.191661,91.673129,harassment,high
26.187124,91.667292,scam,medium
26.192332,91.670421,harassment,medium
26.189517,91.670212,lost_person,high
26.185345,91.669337,lost_person,medium
26.188257,91.671599,accident,medium
26.19069,91.668518,lost_person,low
26.187902,91.66987,accident,high
26.189038,91.674172,assault,critical
26.188698,91.667821,assault,critical
26.191521,91.671251,scam,high
26.189163,91.670183,theft,critical
26.192572,91.668756,theft,low
26.192223,91.670704,lost_person,medium
26.184842,91.670513,harassment,low
26.18794,91.67217,accident,high
26.190826,91.665773,accident,low
26.190927,91.668195,harassment,medium
26.188488,91.672263,scam,medium
26.189661,91.668235,assault,high
26.187111,91.672754,assault,low
26.190397,91.667139,theft,low
26.186917,91.67177,theft,low
26.189491,91.674116,accident,low
26.195004,91.667508,accident,low
26.189561,91.670364,scam,medium
26.186702,91.66718,scam,high
26.188238,91.672984,scam,high
26.187105,91.667155,assault,high
26.187617,91.67098,assault,high
26.190388,91.669812,harassment,low
26.190878,91.664087,theft,medium
26.189177,91.666312,lost_person,critical
26.191332,91.670891,lost_person,high
26.190598,91.667991,theft,high
26.192215,91.667392,harassment,medium
26.188781,91.668607,scam,low
26.186907,91.670837,harassment,medium
26.187052,91.672767,accident,medium
26.187374,91.675463,lost_person,critical
26.187624,91.665394,theft,critical
26.189003,91.671244,assault,low
26.189056,91.671205,accident,medium
26.19228,91.672532,lost_person,medium
26.189138,91.667232,harassment,medium
26.188586,91.669547,theft,critical
26.188303,91.67016,accident,low
26.186854,91.671244,assault,medium
26.192464,91.672253,theft,medium
26.190554,91.67239,harassment,low
26.188284,91.673586,lost_person,critical
26.188421,91.672116,lost_person,low
26.187968,91.664477,assault,low
26.187808,91.67067,scam,medium
26.190298,91.673289,assault,high
26.189718,91.671944,scam,high
26.189351,91.67455,theft,high
26.189395,91.669712,theft,low
26.189987,91.667657,accident,medium
26.186173,91.668992,scam,low
26.187691,91.67125,accident,critical
26.193139,91.669691,scam,medium
26.186761,91.671886,lost_person,medium
26.191998,91.670667,theft,critical
26.187336,91.673825,theft,medium
26.190415,91.663999,lost_person,medium
26.186554,91.670735,scam,low
26.184695,91.671147,theft,critical
26.186649,91.672775,scam,medium
26.188231,91.670505,scam,low
26.191455,91.670602,assault,medium
26.189567,91.667693,accident,low
26.189569,91.669219,accident,low
26.190843,91.67245,theft,high
26.190475,91.66634,scam,medium
26.187153,91.669448,scam,low
26.187689,91.66778,harassment,critical
26.188879,91.66928,theft,low
26.185798,91.670003,assault,medium
26.190158,91.672411,scam,high
26.191878,91.674403,lost_person,high
26.187388,91.668006,theft,critical
26.190245,91.672963,assault,medium
26.187915,91.670007,accident,low
26.187436,91.671454,harassment,medium
26.194259,91.668997,theft,medium
26.190796,91.66924,theft,high
26.185012,91.670875,lost_person,low
26.190091,91.674942,harassment,medium
26.193321,91.66919,accident,medium
26.19272,91.671206,accident,high
26.187412,91.667155,lost_person,critical
26.188281,91.671249,scam,medium
26.186108,91.669034,theft,low
26.191259,91.672231,theft,low
26.189711,91.671288,lost_person,high
26.190164,91.669091,scam,high
26.187529,91.669004,accident,high
26.192419,91.670024,lost_person,critical
26.189073,91.673913,lost_person,medium
26.192543,91.665565,accident,medium
26.188987,91.6688,scam,medium
26.186676,91.671148,theft,high
26.18816,91.670498,theft,high
26.186443,91.671221,scam,high
26.185675,91.669348,harassment,medium
26.188986,91.666508,assault,critical
26.185987,91.668843,accident,medium
26.190866,91.67313,lost_person,medium
26.18456,91.669324,lost_person,medium
26.185505,91.670065,theft,medium
26.188653,91.671772,lost_person,high
26.189282,91.669668,accident,high
26.186174,91.673919,assault,medium
26.192367,91.66804,theft,high
26.190694,91.667246,lost_person,low
26.19042,91.669784,harassment,medium
26.192067,91.671337,lost_person,high
26.187233,91.667191,accident,medium
26.189264,91.668561,accident,medium
26.18808,91.672507,scam,high
26.189115,91.66785,theft,medium
26.188374,91.670926,theft,critical
26.190189,91.668763,theft,low
26.187983,91.668217,lost_person,medium
26.188259,91.669601,scam,critical
26.191523,91.673898,harassment,low
26.184669,91.669609,lost_person,low
26.188287,91.665797,accident,low
26.189081,91.672709,assault,low
26.188457,91.669949,theft,medium
26.186451,91.671015,lost_person,medium
26.190688,91.668741,scam,high
26.189779,91.670521,accident,low
26.188486,91.669589,scam,critical
26.188121,91.666913,theft,medium
26.186252,91.665948,scam,medium
26.189504,91.671037,lost_person,low
26.186494,91.671001,assault,low
26.189366,91.66802,harassment,medium
26.183511,91.669383,lost_person,medium
26.188263,91.669333,scam,medium
