id,tourist_id,type,severity,status,description,lat,lng,assigned_unit_id,detected_at,acknowledged_at,dispatched_at,resolved_at
2894,242,anomaly,high,resolved,Legacy register entry: anomaly reported near Gangtok,27.332555,88.612093,13,2026-08-02 17:50:44,2026-08-02 17:51:52,2026-08-02 17:54:18,2026-08-02 17:58:18
2895,323,geofence,high,resolved,Legacy register entry: geofence reported near Shillong,25.579452,91.892543,20,2026-08-11 14:36:25,2026-08-11 14:39:37,2026-08-11 14:49:43,2026-08-11 16:00:55
2896,7,geofence,high,resolved,Legacy register entry: geofence reported near Kahilipara,26.13051,91.761814,5,2026-07-26 06:33:33,2026-07-26 06:36:39,2026-07-26 06:40:28,2026-07-26 06:44:29
2897,233,anomaly,high,resolved,Legacy register entry: anomaly reported near Nehru Park,26.186478,91.749799,7,2026-08-30 17:29:20,2026-08-30 17:31:43,2026-08-30 17:34:55,2026-08-30 18:09:02
2898,674,geofence,low,resolved,Legacy register entry: geofence reported near Noonmati,26.177603,91.808544,5,2026-08-27 07:32:38,2026-08-27 07:33:40,2026-08-27 07:37:04,2026-08-27 08:28:52
2899,702,geofence,critical,acknowledged,Legacy register entry: geofence reported near Guwahati Railway Station,26.185743,91.751227,,2026-09-01 06:08:03,2026-09-01 06:09:10,,
2900,744,anomaly,medium,resolved,Legacy register entry: anomaly reported near Srimanta Sankaradeva Kalakshetra,26.145444,91.809508,12,2026-08-22 10:56:15,2026-08-22 10:59:04,2026-08-22 11:01:08,2026-08-22 11:16:37
2901,20,anomaly,low,resolved,Legacy register entry: anomaly reported near Bharalumukh,26.171364,91.732649,12,2026-08-08 14:58:50,2026-08-08 14:59:37,2026-08-08 15:02:58,2026-08-08 15:11:52
2902,594,anomaly,low,resolved,Legacy register entry: anomaly reported near Umananda Island,26.194541,91.746088,19,2026-08-11 12:42:31,2026-08-11 12:43:52,2026-08-11 12:45:01,2026-08-11 12:50:13
2903,78,geofence,medium,resolved,Legacy register entry: geofence reported near Ganeshguri Junction,26.148392,91.786492,9,2026-07-26 16:56:06,2026-07-26 17:02:52,2026-07-26 17:06:52,2026-07-26 17:10:41
2904,108,geofence,low,resolved,Legacy register entry: geofence reported near Kahilipara,26.130718,91.762433,4,2026-07-28 02:33:41,2026-07-28 02:34:20,2026-07-28 02:38:51,2026-07-28 03:09:18
2905,219,anomaly,high,resolved,Legacy register entry: anomaly reported near Hajo Pilgrimage Town,26.247866,91.518897,6,2026-08-21 08:20:12,2026-08-21 08:21:03,2026-08-21 08:23:28,2026-08-21 08:31:23
2906,155,anomaly,medium,resolved,Legacy register entry: anomaly reported near Basistha Temple,26.110394,91.794171,18,2026-07-31 02:51:56,2026-07-31 02:57:07,2026-07-31 02:57:37,2026-07-31 03:11:53
2907,279,anomaly,low,resolved,Legacy register entry: anomaly reported near Guwahati Railway Station,26.183208,91.75306,17,2026-09-05 01:47:12,2026-09-05 01:47:47,2026-09-05 01:49:08,2026-09-05 01:56:23
2908,545,anomaly,critical,resolved,Legacy register entry: anomaly reported near Cherrapunji (Sohra),25.2942,91.675632,13,2026-08-27 08:10:33,2026-08-27 08:12:32,2026-08-27 08:13:21,2026-08-27 09:06:56
2909,363,geofence,high,resolved,Legacy register entry: geofence reported near Gangtok,27.333808,88.617008,18,2026-07-30 03:39:37,2026-07-30 03:42:34,2026-07-30 03:46:37,2026-07-30 03:56:42
2910,414,geofence,medium,resolved,Legacy register entry: geofence reported near Jalukbari,26.149855,91.662568,16,2026-09-02 19:41:55,2026-09-02 19:42:20,2026-09-02 19:44:42,2026-09-02 20:10:10
2911,587,sos,medium,resolved,Legacy register entry: sos reported near Ziro Valley,27.547344,93.829732,18,2026-08-30 21:28:52,2026-08-30 21:30:03,2026-08-30 21:40:18,2026-08-30 21:55:27
2912,409,geofence,high,resolved,Legacy register entry: geofence reported near IIT Guwahati,26.189047,91.696955,4,2026-08-26 03:46:16,2026-08-26 03:46:51,2026-08-26 03:47:55,2026-08-26 03:53:50
2913,115,sos,critical,resolved,Legacy register entry: sos reported near Beltola Bazaar,26.130443,91.803673,13,2026-07-30 13:22:11,2026-07-30 13:23:49,2026-07-30 13:24:53,2026-07-30 13:44:16
2914,595,sos,high,resolved,Legacy register entry: sos reported near Zoo Road Tiniali,26.163739,91.780092,8,2026-07-23 05:00:35,2026-07-23 05:01:21,2026-07-23 05:01:52,2026-07-23 05:18:25
2915,626,sos,medium,detected,Legacy register entry: sos reported near Gauhati University,26.148736,91.666548,,2026-08-19 05:33:52,,,
2916,264,anomaly,high,acknowledged,Legacy register entry: anomaly reported near Fancy Bazaar,26.185374,91.744274,,2026-08-14 23:59:55,2026-08-15 00:00:40,,
2917,92,anomaly,critical,acknowledged,Legacy register entry: anomaly reported near Srimanta Sankaradeva Kalakshetra,26.146829,91.808353,,2026-07-24 06:12:56,2026-07-24 06:13:40,,
2918,25,anomaly,low,resolved,Legacy register entry: anomaly reported near Dibrugarh,27.472965,94.908027,6,2026-08-28 17:01:26,2026-08-28 17:03:32,2026-08-28 17:06:07,2026-08-28 17:25:07
2919,338,sos,low,resolved,Legacy register entry: sos reported near Jorhat,26.749899,94.204086,20,2026-07-31 09:25:38,2026-07-31 09:26:42,2026-07-31 09:35:52,2026-07-31 10:24:46
2920,750,anomaly,medium,resolved,Legacy register entry: anomaly reported near Dzukou Valley,25.585593,94.048723,17,2026-08-18 01:15:45,2026-08-18 01:19:01,2026-08-18 01:20:19,2026-08-18 01:37:39
2921,196,geofence,medium,resolved,Legacy register entry: geofence reported near Narengi,26.174641,91.842544,19,2026-08-17 20:28:26,2026-08-17 20:31:17,2026-08-17 20:31:52,2026-08-17 20:40:40
2922,478,anomaly,medium,resolved,Legacy register entry: anomaly reported near Maligaon,26.154108,91.679172,19,2026-08-22 19:43:44,2026-08-22 19:46:09,2026-08-22 19:49:43,2026-08-22 19:54:16
2923,546,missing_person,low,resolved,Legacy register entry: missing person reported near Zoo Road Tiniali,26.166302,91.779261,13,2026-08-31 18:51:21,2026-08-31 18:52:15,2026-08-31 18:53:01,2026-08-31 19:19:41
2924,231,anomaly,low,resolved,Legacy register entry: anomaly reported near Zoo Road Tiniali,26.168942,91.776066,7,2026-08-18 03:21:00,2026-08-18 03:21:23,2026-08-18 03:24:05,2026-08-18 03:28:23
2925,340,geofence,medium,resolved,Legacy register entry: geofence reported near Narengi,26.174471,91.836427,14,2026-08-02 17:08:57,2026-08-02 17:10:51,2026-08-02 17:12:12,2026-08-02 17:34:12
2926,531,anomaly,low,resolved,Legacy register entry: anomaly reported near Dibrugarh,27.471277,94.912816,9,2026-07-28 22:53:53,2026-07-28 22:54:55,2026-07-28 23:00:26,2026-07-28 23:32:34
2927,30,anomaly,low,resolved,Legacy register entry: anomaly reported near Kahilipara,26.134972,91.765158,13,2026-08-27 00:11:32,2026-08-27 00:17:39,2026-08-27 00:20:33,2026-08-27 00:28:29
2928,19,sos,medium,resolved,Legacy register entry: sos reported near Fancy Bazaar,26.183677,91.741877,14,2026-07-31 20:48:46,2026-07-31 20:50:31,2026-07-31 20:51:20,2026-07-31 20:53:57
2929,585,geofence,critical,resolved,Legacy register entry: geofence reported near Sivasagar,26.984637,94.642088,17,2026-08-28 01:02:56,2026-08-28 01:03:41,2026-08-28 01:05:32,2026-08-28 01:23:25
2930,83,anomaly,medium,resolved,Legacy register entry: anomaly reported near Haflong,25.166281,93.01652,1,2026-08-02 01:19:24,2026-08-02 01:22:01,2026-08-02 01:23:30,2026-08-02 01:31:11
2931,36,sos,medium,resolved,"Legacy register entry: sos reported near Gandhi Mandap, Sarania Hill",26.176753,91.757463,21,2026-08-31 12:10:27,2026-08-31 12:11:01,2026-08-31 12:11:34,2026-08-31 13:08:18
2932,553,geofence,medium,resolved,Legacy register entry: geofence reported near Madan Kamdev Ruins,26.363451,91.631427,17,2026-08-12 15:35:49,2026-08-12 15:39:00,2026-08-12 15:42:02,2026-08-12 15:51:21
2933,589,sos,high,acknowledged,Legacy register entry: sos reported near Guwahati Medical College,26.158911,91.698849,,2026-08-09 15:39:44,2026-08-09 15:40:41,,
2934,75,sos,medium,resolved,Legacy register entry: sos reported near Accoland Water Park,26.089962,91.586425,2,2026-08-03 13:08:49,2026-08-03 13:11:16,2026-08-03 13:11:53,2026-08-03 13:34:32
2935,397,anomaly,medium,resolved,Legacy register entry: anomaly reported near Brahmaputra Riverfront,26.189246,91.747473,5,2026-08-14 04:58:00,2026-08-14 05:02:05,2026-08-14 05:04:25,2026-08-14 05:08:25
2936,320,geofence,critical,resolved,Legacy register entry: geofence reported near Kahilipara,26.134861,91.758731,14,2026-08-17 17:06:08,2026-08-17 17:07:58,2026-08-17 17:09:51,2026-08-17 17:24:24
2937,275,missing_person,medium,detected,Legacy register entry: missing person reported near Saraighat Bridge,26.189415,91.672149,,2026-07-25 19:41:55,,,
2938,198,geofence,critical,resolved,Legacy register entry: geofence reported near Nehru Park,26.183087,91.747141,5,2026-07-24 02:45:46,2026-07-24 02:50:31,2026-07-24 02:52:33,2026-07-24 03:05:55
2939,601,anomaly,low,resolved,Legacy register entry: anomaly reported near Fancy Bazaar,26.180384,91.742691,11,2026-08-28 23:38:33,2026-08-28 23:40:19,2026-08-28 23:42:31,2026-08-28 23:53:03
2940,695,anomaly,low,resolved,Legacy register entry: anomaly reported near Assam State Zoo & Botanical Garden,26.180278,91.783215,12,2026-07-24 16:34:04,2026-07-24 16:35:00,2026-07-24 16:37:00,2026-07-24 16:47:52
2941,183,sos,medium,resolved,Legacy register entry: sos reported near Majuli River Island,26.953354,94.169687,6,2026-08-14 01:49:31,2026-08-14 01:49:49,2026-08-14 01:56:04,2026-08-14 02:08:24
2942,750,sos,medium,dispatched,Legacy register entry: sos reported near Majuli River Island,26.953795,94.171634,8,2026-07-26 21:31:33,2026-07-26 21:31:38,2026-07-26 21:32:41,
2943,56,missing_person,medium,resolved,Legacy register entry: missing person reported near Dawki / Umngot River,25.191685,92.01621,9,2026-08-04 17:47:49,2026-08-04 17:53:31,2026-08-04 18:06:12,2026-08-04 18:47:14
2944,327,sos,critical,resolved,Legacy register entry: sos reported near Chandubi Lake,25.935742,91.433811,8,2026-09-04 07:38:36,2026-09-04 07:43:57,2026-09-04 07:46:42,2026-09-04 08:32:50
2945,295,geofence,high,dispatched,"Legacy register entry: geofence reported near Gandhi Mandap, Sarania Hill",26.171456,91.755369,22,2026-08-19 20:53:08,2026-08-19 20:53:45,2026-08-19 20:58:11,
2946,443,geofence,medium,resolved,Legacy register entry: geofence reported near Rehabari,26.177972,91.750547,20,2026-08-15 08:40:27,2026-08-15 08:43:29,2026-08-15 08:46:18,2026-08-15 08:55:45
2947,204,anomaly,medium,dispatched,Legacy register entry: anomaly reported near Nilachal Ropeway Terminal,26.187799,91.742071,7,2026-08-06 21:23:20,2026-08-06 21:26:23,2026-08-06 21:29:47,
2948,410,sos,medium,resolved,Legacy register entry: sos reported near Dispur Secretariat,26.141564,91.787555,7,2026-07-29 03:33:13,2026-07-29 03:34:31,2026-07-29 03:35:28,2026-07-29 06:28:46
2949,371,geofence,medium,resolved,Legacy register entry: geofence reported near Guwahati Medical College,26.153728,91.698346,17,2026-08-30 14:23:01,2026-08-30 14:25:22,2026-08-30 14:26:29,2026-08-30 14:34:45
2950,488,geofence,high,resolved,Legacy register entry: geofence reported near Hatigaon,26.13443,91.786521,3,2026-09-01 14:45:46,2026-09-01 14:51:12,2026-09-01 14:51:44,2026-09-01 14:54:59
2951,727,geofence,low,detected,Legacy register entry: geofence reported near Guwahati Railway Station,26.186325,91.748693,,2026-07-27 11:18:05,,,
2952,333,anomaly,medium,resolved,Legacy register entry: anomaly reported near Navagraha Temple,26.171258,91.779276,20,2026-08-22 05:43:36,2026-08-22 05:45:41,2026-08-22 05:46:39,2026-08-22 05:55:15
2953,480,sos,medium,resolved,Legacy register entry: sos reported near Jalukbari,26.150865,91.668177,13,2026-08-29 02:00:02,2026-08-29 02:01:12,2026-08-29 02:01:32,2026-08-29 02:33:07
2954,186,geofence,low,resolved,Legacy register entry: geofence reported near Digboi Oil Heritage,27.391331,95.618644,6,2026-08-29 04:11:19,2026-08-29 04:12:38,2026-08-29 04:14:11,2026-08-29 04:20:31
2955,230,anomaly,low,detected,Legacy register entry: anomaly reported near Jorhat,26.749886,94.206783,,2026-08-09 18:30:34,,,
2956,443,geofence,medium,resolved,Legacy register entry: geofence reported near Ganeshguri Junction,26.149205,91.786388,8,2026-08-11 03:45:35,2026-08-11 03:46:33,2026-08-11 03:50:35,2026-08-11 04:27:29
2957,430,geofence,low,resolved,Legacy register entry: geofence reported near Accoland Water Park,26.0862,91.591992,18,2026-08-07 04:16:30,2026-08-07 04:17:02,2026-08-07 04:20:31,2026-08-07 04:39:52
2958,583,sos,low,resolved,Legacy register entry: sos reported near Kaziranga National Park,26.575218,93.173689,16,2026-08-08 15:50:17,2026-08-08 15:53:46,2026-08-08 15:57:01,2026-08-08 16:04:26
2959,340,geofence,low,resolved,Legacy register entry: geofence reported near Haflong,25.169013,93.020456,21,2026-08-29 13:34:26,2026-08-29 13:34:53,2026-08-29 13:35:29,2026-08-29 13:47:40
2960,743,sos,high,resolved,Legacy register entry: sos reported near Six Mile,26.133015,91.804831,2,2026-09-03 04:07:06,2026-09-03 04:09:12,2026-09-03 04:10:28,2026-09-03 04:45:26
2961,292,anomaly,high,resolved,Legacy register entry: anomaly reported near Chandubi Lake,25.930964,91.432279,6,2026-07-28 16:04:41,2026-07-28 16:07:56,2026-07-28 16:13:49,2026-07-28 16:51:12
2962,573,geofence,high,resolved,Legacy register entry: geofence reported near Fancy Bazaar,26.18171,91.740536,13,2026-08-24 13:17:36,2026-08-24 13:18:01,2026-08-24 13:22:48,2026-08-24 13:43:58
2963,707,geofence,critical,acknowledged,Legacy register entry: geofence reported near Assam State Museum,26.188292,91.745293,,2026-08-23 08:49:41,2026-08-23 08:50:03,,
2964,530,geofence,medium,resolved,Legacy register entry: geofence reported near Manas National Park,26.703835,91.000795,17,2026-08-05 17:00:03,2026-08-05 17:01:21,2026-08-05 17:05:36,2026-08-05 19:32:17
2965,544,sos,high,resolved,Legacy register entry: sos reported near Madan Kamdev Ruins,26.367478,91.632224,4,2026-07-24 03:03:30,2026-07-24 03:04:20,2026-07-24 03:08:44,2026-07-24 03:27:12
2966,495,sos,low,resolved,Legacy register entry: sos reported near Kahilipara,26.130418,91.759341,3,2026-08-20 18:15:34,2026-08-20 18:16:58,2026-08-20 18:18:16,2026-08-20 18:44:26
2967,440,geofence,medium,resolved,Legacy register entry: geofence reported near Dibrugarh,27.476702,94.912861,6,2026-09-01 14:31:11,2026-09-01 14:35:03,2026-09-01 14:40:57,2026-09-01 15:34:38
2968,684,anomaly,critical,resolved,Legacy register entry: anomaly reported near Nameri National Park,26.91721,92.881071,7,2026-09-03 09:14:40,2026-09-03 09:15:23,2026-09-03 09:28:06,2026-09-03 09:55:15
2969,633,geofence,medium,resolved,Legacy register entry: geofence reported near Nameri National Park,26.918831,92.883189,14,2026-08-02 05:31:38,2026-08-02 05:32:09,2026-08-02 05:33:25,2026-08-02 05:37:05
2970,651,anomaly,high,resolved,Legacy register entry: anomaly reported near Saraighat Bridge,26.188227,91.668373,20,2026-08-17 00:28:09,2026-08-17 00:30:11,2026-08-17 00:31:34,2026-08-17 00:51:00
2971,560,anomaly,low,resolved,Legacy register entry: anomaly reported near Assam State Zoo & Botanical Garden,26.174799,91.786499,21,2026-09-05 14:41:12,2026-09-05 14:42:13,2026-09-05 14:42:55,2026-09-05 14:44:59
2972,348,geofence,critical,acknowledged,Legacy register entry: geofence reported near IIT Guwahati,26.187832,91.69814,,2026-08-08 18:35:12,2026-08-08 18:38:09,,
2973,428,geofence,medium,resolved,Legacy register entry: geofence reported near Navagraha Temple,26.175934,91.775803,14,2026-08-30 04:57:21,2026-08-30 04:59:55,2026-08-30 05:00:16,2026-08-30 05:11:12
2974,626,anomaly,high,resolved,Legacy register entry: anomaly reported near Assam State Museum,26.182309,91.74746,13,2026-08-26 00:32:11,2026-08-26 00:33:07,2026-08-26 00:36:51,2026-08-26 01:20:41
2975,236,geofence,medium,acknowledged,Legacy register entry: geofence reported near Assam State Museum,26.184816,91.749618,,2026-08-26 08:10:23,2026-08-26 08:12:52,,
2976,454,anomaly,high,resolved,Legacy register entry: anomaly reported near Accoland Water Park,26.092988,91.589463,16,2026-08-24 14:23:48,2026-08-24 14:24:09,2026-08-24 14:30:31,2026-08-24 14:35:54
2977,532,anomaly,medium,resolved,"Legacy register entry: anomaly reported near Gandhi Mandap, Sarania Hill",26.175881,91.756474,9,2026-08-07 15:40:17,2026-08-07 15:41:18,2026-08-07 15:44:01,2026-08-07 15:52:14
2978,731,anomaly,medium,resolved,Legacy register entry: anomaly reported near Dibrugarh,27.473843,94.909275,5,2026-08-13 22:35:49,2026-08-13 22:37:05,2026-08-13 22:39:35,2026-08-13 22:55:14
2979,304,anomaly,critical,resolved,Legacy register entry: anomaly reported near Madan Kamdev Ruins,26.365762,91.633606,6,2026-08-20 04:59:26,2026-08-20 05:01:15,2026-08-20 05:04:00,2026-08-20 05:25:02
2980,630,geofence,low,resolved,Legacy register entry: geofence reported near Maligaon,26.155865,91.682509,21,2026-08-04 06:58:06,2026-08-04 06:59:48,2026-08-04 07:04:11,2026-08-04 07:07:40
2981,627,missing_person,high,acknowledged,Legacy register entry: missing person reported near Dzukou Valley,25.579609,94.04947,,2026-08-08 01:49:47,2026-08-08 01:51:40,,
2982,433,anomaly,medium,detected,"Legacy register entry: anomaly reported near Gandhi Mandap, Sarania Hill",26.176062,91.760156,,2026-07-30 20:34:55,,,
2983,171,geofence,medium,resolved,Legacy register entry: geofence reported near Rehabari,26.177057,91.745405,12,2026-08-27 14:29:52,2026-08-27 14:33:06,2026-08-27 14:34:18,2026-08-27 14:53:01
2984,252,anomaly,medium,resolved,Legacy register entry: anomaly reported near Saraighat Bridge,26.189924,91.672216,3,2026-08-31 09:01:10,2026-08-31 09:04:07,2026-08-31 09:04:36,2026-08-31 09:23:29
2985,333,anomaly,critical,resolved,Legacy register entry: anomaly reported near Hajo Pilgrimage Town,26.250421,91.518659,17,2026-09-04 02:33:04,2026-09-04 02:38:42,2026-09-04 02:40:50,2026-09-04 03:28:07
2986,703,anomaly,medium,detected,Legacy register entry: anomaly reported near Lokhra,26.102576,91.732452,,2026-08-27 15:29:35,,,
2987,434,sos,medium,detected,Legacy register entry: sos reported near Beltola Bazaar,26.128788,91.80291,,2026-08-07 05:46:04,,,
2988,212,geofence,medium,resolved,Legacy register entry: geofence reported near Silpukhuri,26.189645,91.766458,18,2026-08-25 13:27:37,2026-08-25 13:28:21,2026-08-25 13:31:40,2026-08-25 14:12:02
2989,544,missing_person,medium,resolved,Legacy register entry: missing person reported near Assam State Zoo & Botanical Garden,26.177054,91.789027,10,2026-09-03 13:02:16,2026-09-03 13:03:50,2026-09-03 13:05:40,2026-09-03 13:19:46
2990,163,geofence,medium,resolved,Legacy register entry: geofence reported near Guwahati Railway Station,26.181265,91.752439,19,2026-08-10 04:53:41,2026-08-10 04:55:15,2026-08-10 04:59:14,2026-08-10 05:13:51
2991,180,sos,critical,resolved,Legacy register entry: sos reported near Dighalipukhuri,26.182336,91.747307,5,2026-08-25 23:52:48,2026-08-26 00:02:20,2026-08-26 00:07:00,2026-08-26 00:27:13
2992,719,anomaly,high,resolved,Legacy register entry: anomaly reported near Noonmati,26.177231,91.805114,13,2026-08-14 04:37:26,2026-08-14 04:38:24,2026-08-14 04:40:55,2026-08-14 04:47:16
2993,402,anomaly,medium,resolved,Legacy register entry: anomaly reported near Shillong,25.577784,91.896928,1,2026-08-08 19:42:51,2026-08-08 19:43:34,2026-08-08 19:48:44,2026-08-08 20:08:47
2994,581,geofence,low,resolved,Legacy register entry: geofence reported near Kahilipara,26.129124,91.765129,13,2026-08-08 08:06:41,2026-08-08 08:07:43,2026-08-08 08:08:11,2026-08-08 08:23:34
2995,603,geofence,high,resolved,Legacy register entry: geofence reported near Guwahati Railway Station,26.183639,91.751847,16,2026-08-05 23:15:03,2026-08-05 23:17:14,2026-08-05 23:20:00,2026-08-05 23:48:43
2996,586,anomaly,medium,resolved,Legacy register entry: anomaly reported near Dibrugarh,27.469742,94.911193,19,2026-08-15 04:12:36,2026-08-15 04:14:54,2026-08-15 04:17:21,2026-08-15 05:05:01
2997,655,geofence,critical,resolved,Legacy register entry: geofence reported near Guwahati Planetarium,26.187699,91.759058,14,2026-08-23 13:32:28,2026-08-23 13:33:36,2026-08-23 13:48:18,2026-08-23 15:04:28
2998,157,sos,medium,resolved,Legacy register entry: sos reported near Jorhat,26.754107,94.20345,21,2026-08-16 13:03:05,2026-08-16 13:04:21,2026-08-16 13:04:46,2026-08-16 14:36:06
2999,739,anomaly,high,resolved,Legacy register entry: anomaly reported near Srimanta Sankaradeva Kalakshetra,26.146084,91.808056,19,2026-09-02 23:34:05,2026-09-02 23:37:18,2026-09-02 23:38:27,2026-09-03 03:11:29
3000,324,geofence,medium,resolved,Legacy register entry: geofence reported near Pan Bazaar,26.187828,91.74651,11,2026-08-28 01:32:53,2026-08-28 01:38:29,2026-08-28 01:39:37,2026-08-28 01:41:23
3001,552,geofence,critical,resolved,Legacy register entry: geofence reported near Narengi,26.172996,91.836009,8,2026-08-20 18:23:28,2026-08-20 18:42:27,2026-08-20 18:44:34,2026-08-20 18:48:35
3002,576,anomaly,low,acknowledged,"Legacy register entry: anomaly reported near Gandhi Mandap, Sarania Hill",26.172733,91.76183,,2026-08-18 03:16:52,2026-08-18 03:17:47,,
3003,47,anomaly,low,resolved,Legacy register entry: anomaly reported near Sivasagar,26.981204,94.643205,6,2026-08-09 02:15:49,2026-08-09 02:17:57,2026-08-09 02:19:23,2026-08-09 02:53:40
3004,114,anomaly,medium,resolved,Legacy register entry: anomaly reported near Gangtok,27.331514,88.613246,15,2026-09-04 00:31:35,2026-09-04 00:33:35,2026-09-04 00:36:01,2026-09-04 01:15:21
3005,415,anomaly,high,acknowledged,Legacy register entry: anomaly reported near Pobitora Wildlife Sanctuary,26.234425,92.081329,,2026-07-27 18:05:36,2026-07-27 18:17:35,,
3006,282,anomaly,medium,resolved,Legacy register entry: anomaly reported near Tezpur,26.629868,92.800204,16,2026-08-29 20:21:22,2026-08-29 20:21:41,2026-08-29 20:22:24,2026-08-29 21:20:04
3007,83,sos,high,resolved,Legacy register entry: sos reported near Navagraha Temple,26.175149,91.778961,13,2026-07-30 13:24:07,2026-07-30 13:25:09,2026-07-30 13:39:07,2026-07-30 14:24:39
3008,718,anomaly,high,resolved,Legacy register entry: anomaly reported near Pan Bazaar,26.188895,91.748783,21,2026-08-17 21:59:25,2026-08-17 22:02:04,2026-08-17 22:02:37,2026-08-17 23:26:26
3009,249,anomaly,high,resolved,Legacy register entry: anomaly reported near Six Mile,26.136682,91.808569,17,2026-08-21 00:27:24,2026-08-21 00:28:11,2026-08-21 00:28:52,2026-08-21 00:38:19
3010,163,sos,low,resolved,Legacy register entry: sos reported near Kaziranga National Park,26.578201,93.170032,21,2026-07-26 06:39:51,2026-07-26 06:40:54,2026-07-26 06:41:59,2026-07-26 06:59:56
3011,123,anomaly,low,resolved,Legacy register entry: anomaly reported near Nameri National Park,26.917003,92.879043,7,2026-07-28 15:37:46,2026-07-28 15:38:16,2026-07-28 15:41:11,2026-07-28 15:49:19
3012,535,sos,low,resolved,Legacy register entry: sos reported near Haflong,25.168434,93.016016,9,2026-07-24 11:39:12,2026-07-24 11:40:20,2026-07-24 11:40:37,2026-07-24 12:04:50
3013,482,sos,low,resolved,Legacy register entry: sos reported near Amingaon,26.189625,91.660799,5,2026-08-03 09:11:42,2026-08-03 09:14:53,2026-08-03 09:16:14,2026-08-03 09:27:01
3014,391,anomaly,medium,resolved,Legacy register entry: anomaly reported near Rehabari,26.172624,91.74849,4,2026-08-13 23:51:18,2026-08-13 23:55:07,2026-08-13 23:57:35,2026-08-13 23:59:19
3015,99,anomaly,high,resolved,"Legacy register entry: anomaly reported near Gandhi Mandap, Sarania Hill",26.173081,91.755085,2,2026-08-31 11:56:40,2026-08-31 11:58:44,2026-08-31 11:59:50,2026-08-31 13:12:55
3016,453,sos,high,resolved,Legacy register entry: sos reported near Gangtok,27.3302,88.617662,4,2026-08-03 21:44:31,2026-08-03 21:46:52,2026-08-03 21:55:58,2026-08-03 22:20:03
3017,308,anomaly,medium,resolved,Legacy register entry: anomaly reported near Hajo Pilgrimage Town,26.249612,91.519436,2,2026-08-24 23:41:34,2026-08-24 23:44:10,2026-08-24 23:45:08,2026-08-25 00:13:07
3018,200,anomaly,medium,resolved,Legacy register entry: anomaly reported near Kamakhya Temple,26.166787,91.705239,16,2026-07-30 08:13:52,2026-07-30 08:15:47,2026-07-30 08:17:58,2026-07-30 08:45:34
3019,701,geofence,medium,resolved,Legacy register entry: geofence reported near Chandubi Lake,25.93217,91.431796,2,2026-08-29 12:26:02,2026-08-29 12:26:30,2026-08-29 12:31:57,2026-08-29 12:43:25
3020,532,missing_person,critical,resolved,Legacy register entry: missing person reported near Hatigaon,26.139249,91.789512,8,2026-08-02 06:00:46,2026-08-02 06:03:33,2026-08-02 06:06:49,2026-08-02 06:43:32
3021,746,geofence,medium,resolved,Legacy register entry: geofence reported near Narengi,26.176684,91.843185,19,2026-07-23 09:48:00,2026-07-23 09:48:52,2026-07-23 09:51:52,2026-07-23 09:57:35
3022,644,geofence,medium,resolved,Legacy register entry: geofence reported near Umananda Island,26.197239,91.745316,14,2026-07-27 21:36:39,2026-07-27 21:37:11,2026-07-27 21:37:32,2026-07-27 21:58:02
3023,9,geofence,medium,dispatched,Legacy register entry: geofence reported near Kaziranga National Park,26.57942,93.172466,20,2026-08-29 02:50:00,2026-08-29 02:50:33,2026-08-29 02:52:04,
3024,161,anomaly,medium,resolved,Legacy register entry: anomaly reported near Dibrugarh,27.476186,94.909763,1,2026-09-05 02:28:25,2026-09-05 02:31:00,2026-09-05 02:31:35,2026-09-05 02:58:41
3025,250,geofence,medium,resolved,Legacy register entry: geofence reported near Gangtok,27.335067,88.611089,7,2026-08-24 03:23:48,2026-08-24 03:24:25,2026-08-24 03:24:56,2026-08-24 03:36:06
3026,104,sos,high,resolved,Legacy register entry: sos reported near Ganeshguri Junction,26.150525,91.792346,1,2026-08-17 00:59:56,2026-08-17 01:03:28,2026-08-17 01:05:57,2026-08-17 01:12:10
3027,184,geofence,medium,resolved,Legacy register entry: geofence reported near Kohima,25.674528,94.10523,2,2026-08-02 10:07:30,2026-08-02 10:11:06,2026-08-02 10:17:23,2026-08-02 10:27:57
3028,555,sos,low,acknowledged,Legacy register entry: sos reported near Sivasagar,26.986204,94.645395,,2026-09-03 10:21:22,2026-09-03 10:23:06,,
3029,81,sos,low,resolved,Legacy register entry: sos reported near Fancy Bazaar,26.181801,91.745472,18,2026-08-11 07:09:03,2026-08-11 07:10:57,2026-08-11 07:16:48,2026-08-11 07:39:48
3030,361,sos,medium,resolved,Legacy register entry: sos reported near IIT Guwahati,26.191518,91.69352,22,2026-08-16 23:23:26,2026-08-16 23:24:33,2026-08-16 23:27:12,2026-08-16 23:42:49
3031,11,geofence,high,resolved,Legacy register entry: geofence reported near Saraighat Bridge,26.18976,91.671982,15,2026-08-28 13:21:53,2026-08-28 13:22:32,2026-08-28 13:23:43,2026-08-28 13:40:37
3032,598,sos,low,resolved,Legacy register entry: sos reported near Khanapara,26.11468,91.817007,20,2026-08-21 14:34:06,2026-08-21 14:38:53,2026-08-21 14:39:40,2026-08-21 14:45:40
3033,332,geofence,high,resolved,Legacy register entry: geofence reported near Shillong,25.575813,91.897121,11,2026-08-07 11:54:09,2026-08-07 11:55:28,2026-08-07 11:59:54,2026-08-07 12:52:11
