id,incident_id,status,note,timestamp
9886,2723,acknowledged,Acknowledged by control room,2026-08-02 04:24:00
9887,2723,dispatched,Auto-dispatched to Unit Charlie-1 (Chandmari Police Station),2026-08-02 04:24:35
9888,2723,resolved,False positive - tourist confirmed movement by phone,2026-08-02 05:11:44
9889,2724,detected,Legacy register entry: anomaly reported near Chandubi Lake,2026-08-03 10:18:28
9890,2724,acknowledged,Acknowledged by control room,2026-08-03 10:24:18
9891,2724,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-08-03 10:26:38
9892,2724,resolved,Tourist located and confirmed safe,2026-08-03 10:38:47
9893,2725,detected,Legacy register entry: anomaly reported near LGB International Airport,2026-08-29 10:36:26
9894,2725,acknowledged,Acknowledged by control room,2026-08-29 10:37:54
9895,2725,dispatched,Auto-dispatched to Unit Foxtrot-2 (Bhangagarh Police Station),2026-08-29 10:40:59
9896,2725,resolved,Handed over to the tourist's emergency contact,2026-08-29 10:51:52
9897,2726,detected,Legacy register entry: anomaly reported near Sualkuchi Silk Village,2026-08-10 02:04:40
9898,2726,acknowledged,Acknowledged by control room,2026-08-10 02:10:23
9899,2726,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-08-10 02:13:04
9900,2726,resolved,Tourist located and confirmed safe,2026-08-10 02:38:24
9901,2727,detected,Legacy register entry: anomaly reported near Assam State Museum,2026-07-26 20:47:40
9902,2727,acknowledged,Acknowledged by control room,2026-07-26 20:48:05
9903,2727,dispatched,Auto-dispatched to Unit Alpha-2 (Basistha Police Station),2026-07-26 20:53:49
9904,2727,resolved,Handed over to the tourist's emergency contact,2026-07-26 21:03:04
9905,2728,detected,Legacy register entry: geofence reported near Guwahati Planetarium,2026-08-08 01:18:17
9906,2728,acknowledged,Acknowledged by control room,2026-08-08 01:19:18
9907,2728,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-08-08 01:20:44
9908,2728,resolved,Handed over to the tourist's emergency contact,2026-08-08 01:39:11
9909,2729,detected,Legacy register entry: geofence reported near Dighalipukhuri,2026-08-16 04:05:23
9910,2729,acknowledged,Acknowledged by control room,2026-08-16 04:08:32
9911,2729,dispatched,Auto-dispatched to Unit Alpha-1 (Dispur Police Station),2026-08-16 04:13:23
9912,2729,resolved,Tourist located and confirmed safe,2026-08-16 04:21:40
9913,2730,detected,Legacy register entry: sos reported near Maligaon,2026-08-19 23:06:28
9914,2730,acknowledged,Acknowledged by control room,2026-08-19 23:08:10
9915,2730,dispatched,Auto-dispatched to Unit Hotel-2 (Khanapara Traffic Outpost),2026-08-19 23:10:10
9916,2730,resolved,"Recovered belongings, FIR registered at the local station",2026-08-19 23:20:10
9917,2731,detected,Legacy register entry: geofence reported near Accoland Water Park,2026-08-14 00:23:39
9918,2731,acknowledged,Acknowledged by control room,2026-08-14 00:27:44
9919,2731,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-08-14 00:36:46
9920,2731,resolved,Medical assistance provided on site,2026-08-14 01:48:28
9921,2732,detected,Legacy register entry: geofence reported near Imphal,2026-08-03 07:15:16
9922,2732,acknowledged,Acknowledged by control room,2026-08-03 07:18:16
9923,2732,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-03 07:20:51
9924,2732,resolved,"Escorted out of restricted area, advisory issued",2026-08-03 07:39:36
9925,2733,detected,Legacy register entry: geofence reported near Kahilipara,2026-08-06 12:19:32
9926,2733,acknowledged,Acknowledged by control room,2026-08-06 12:19:56
9927,2734,detected,Legacy register entry: sos reported near Narengi,2026-08-12 15:50:49
9928,2734,acknowledged,Acknowledged by control room,2026-08-12 15:56:45
9929,2734,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-12 16:01:05
9930,2734,resolved,Medical assistance provided on site,2026-08-12 16:09:22
9931,2735,detected,Legacy register entry: sos reported near Guwahati Planetarium,2026-08-08 15:20:32
9932,2735,acknowledged,Acknowledged by control room,2026-08-08 15:24:42
9933,2735,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-08-08 15:26:03
9934,2736,detected,Legacy register entry: anomaly reported near Nehru Park,2026-08-23 07:25:47
9935,2736,acknowledged,Acknowledged by control room,2026-08-23 07:32:36
9936,2736,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-08-23 07:38:10
9937,2736,resolved,"Recovered belongings, FIR registered at the local station",2026-08-23 08:00:57
9938,2737,detected,Legacy register entry: geofence reported near Majuli River Island,2026-08-25 12:01:04
9939,2737,acknowledged,Acknowledged by control room,2026-08-25 12:01:57
9940,2737,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-08-25 12:03:00
9941,2737,resolved,Handed over to the tourist's emergency contact,2026-08-25 12:33:14
9942,2738,detected,Legacy register entry: geofence reported near Navagraha Temple,2026-08-17 22:44:36
9943,2738,acknowledged,Acknowledged by control room,2026-08-17 22:45:52
9944,2738,dispatched,Auto-dispatched to Unit Hotel-2 (Khanapara Traffic Outpost),2026-08-17 22:46:10
9945,2738,resolved,False positive - tourist confirmed movement by phone,2026-08-17 22:58:42
9946,2739,detected,Legacy register entry: missing person reported near Dzukou Valley,2026-08-19 18:39:41
9947,2739,acknowledged,Acknowledged by control room,2026-08-19 18:40:23
9948,2740,detected,Legacy register entry: missing person reported near Shillong,2026-08-15 09:27:54
9949,2740,acknowledged,Acknowledged by control room,2026-08-15 09:30:34
9950,2740,dispatched,Auto-dispatched to Unit Golf-1 (Pragjyotishpur Police Station),2026-08-15 09:35:08
9951,2740,resolved,Handed over to the tourist's emergency contact,2026-08-15 09:48:39
9952,2741,detected,Legacy register entry: anomaly reported near Bhangagarh,2026-07-24 06:16:10
9953,2741,acknowledged,Acknowledged by control room,2026-07-24 06:17:08
9954,2741,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-07-24 06:18:24
9955,2741,resolved,False positive - tourist confirmed movement by phone,2026-07-24 06:35:07
9956,2742,detected,Legacy register entry: anomaly reported near Maligaon,2026-08-04 19:56:26
9957,2742,acknowledged,Acknowledged by control room,2026-08-04 19:56:48
9958,2742,dispatched,Auto-dispatched to Unit Bravo-2 (Paltan Bazar Police Station),2026-08-04 19:59:25
9959,2742,resolved,Handed over to the tourist's emergency contact,2026-08-04 21:30:01
9960,2743,detected,Legacy register entry: geofence reported near Sualkuchi Silk Village,2026-08-12 04:43:37
9961,2743,acknowledged,Acknowledged by control room,2026-08-12 04:46:43
9962,2743,dispatched,Auto-dispatched to Unit Hotel-2 (Khanapara Traffic Outpost),2026-08-12 04:49:12
9963,2743,resolved,Tourist located and confirmed safe,2026-08-12 04:58:52
9964,2744,detected,Legacy register entry: sos reported near Uzan Bazar Ghat,2026-08-19 15:25:32
9965,2744,acknowledged,Acknowledged by control room,2026-08-19 15:29:18
9966,2744,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-08-19 15:30:11
9967,2744,resolved,Tourist located and confirmed safe,2026-08-19 15:39:21
9968,2745,detected,Legacy register entry: sos reported near Zoo Road Tiniali,2026-08-18 12:34:15
9969,2745,acknowledged,Acknowledged by control room,2026-08-18 12:36:42
9970,2745,dispatched,Auto-dispatched to Unit Golf-1 (Pragjyotishpur Police Station),2026-08-18 12:37:11
9971,2745,resolved,Handed over to the tourist's emergency contact,2026-08-18 12:47:31
9972,2746,detected,Legacy register entry: anomaly reported near Gauhati University,2026-08-15 10:45:17
9973,2746,acknowledged,Acknowledged by control room,2026-08-15 10:47:26
9974,2746,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-15 10:48:39
9975,2746,resolved,Medical assistance provided on site,2026-08-15 12:07:43
9976,2747,detected,Legacy register entry: anomaly reported near Saraighat Bridge,2026-08-21 23:24:47
9977,2747,acknowledged,Acknowledged by control room,2026-08-21 23:25:51
9978,2747,dispatched,Auto-dispatched to Unit Foxtrot-1 (Hatigaon Police Station),2026-08-21 23:31:00
9979,2747,resolved,False positive - tourist confirmed movement by phone,2026-08-21 23:41:12
9980,2748,detected,Legacy register entry: anomaly reported near Umiam Lake,2026-09-01 18:25:11
9981,2749,detected,Legacy register entry: sos reported near Brahmaputra Riverfront,2026-08-08 13:49:42
9982,2749,acknowledged,Acknowledged by control room,2026-08-08 13:52:29
9983,2749,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-08 13:53:12
9984,2749,resolved,Tourist located and confirmed safe,2026-08-08 14:04:21
9985,2750,detected,Legacy register entry: anomaly reported near Tezpur,2026-08-24 16:46:21
9986,2750,acknowledged,Acknowledged by control room,2026-08-24 16:48:22
9987,2751,detected,Legacy register entry: anomaly reported near Chandubi Lake,2026-07-27 06:08:39
9988,2751,acknowledged,Acknowledged by control room,2026-07-27 06:22:49
9989,2751,dispatched,Auto-dispatched to Unit Charlie-3 (Noonmati Police Station),2026-07-27 06:27:33
9990,2751,resolved,"Recovered belongings, FIR registered at the local station",2026-07-27 08:19:36
9991,2752,detected,Legacy register entry: anomaly reported near Hajo Pilgrimage Town,2026-08-20 17:07:02
9992,2752,acknowledged,Acknowledged by control room,2026-08-20 17:07:29
9993,2752,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-20 17:08:37
9994,2752,resolved,Medical assistance provided on site,2026-08-20 17:17:07
9995,2753,detected,Legacy register entry: geofence reported near IIT Guwahati,2026-08-12 22:47:37
9996,2753,acknowledged,Acknowledged by control room,2026-08-12 22:53:07
9997,2753,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-08-12 22:54:12
9998,2753,resolved,Handed over to the tourist's emergency contact,2026-08-12 23:57:48
9999,2754,detected,Legacy register entry: geofence reported near Nohkalikai Falls,2026-08-27 13:18:54
10000,2754,acknowledged,Acknowledged by control room,2026-08-27 13:19:58
10001,2754,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-08-27 13:21:30
10002,2754,resolved,"Recovered belongings, FIR registered at the local station",2026-08-27 14:31:04
10003,2755,detected,Legacy register entry: geofence reported near Dzukou Valley,2026-07-31 21:40:33
10004,2755,acknowledged,Acknowledged by control room,2026-07-31 21:43:25
10005,2755,dispatched,Auto-dispatched to Unit Golf-1 (Pragjyotishpur Police Station),2026-07-31 21:43:41
10006,2755,resolved,Medical assistance provided on site,2026-07-31 21:47:15
10007,2756,detected,Legacy register entry: sos reported near Dawki / Umngot River,2026-08-05 20:24:58
10008,2756,acknowledged,Acknowledged by control room,2026-08-05 20:26:28
10009,2756,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-05 20:30:48
10010,2756,resolved,Handed over to the tourist's emergency contact,2026-08-05 21:24:48
10011,2757,detected,Legacy register entry: geofence reported near Khanapara,2026-08-23 05:44:31
10012,2757,acknowledged,Acknowledged by control room,2026-08-23 05:48:10
10013,2757,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-23 05:49:58
10014,2757,resolved,False positive - tourist confirmed movement by phone,2026-08-23 06:49:32
10015,2758,detected,Legacy register entry: geofence reported near Haflong,2026-08-26 06:58:13
10016,2758,acknowledged,Acknowledged by control room,2026-08-26 07:01:36
10017,2758,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-26 07:07:08
10018,2758,resolved,Medical assistance provided on site,2026-08-26 07:27:43
10019,2759,detected,Legacy register entry: anomaly reported near Saraighat Bridge,2026-07-28 06:11:00
10020,2759,acknowledged,Acknowledged by control room,2026-07-28 06:12:26
10021,2760,detected,Legacy register entry: geofence reported near Pan Bazaar,2026-07-22 22:48:52
10022,2760,acknowledged,Acknowledged by control room,2026-07-22 22:51:31
10023,2760,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-07-22 22:54:06
10024,2760,resolved,"Recovered belongings, FIR registered at the local station",2026-07-22 23:06:24
10025,2761,detected,Legacy register entry: geofence reported near Guwahati Medical College,2026-08-29 05:18:24
10026,2761,acknowledged,Acknowledged by control room,2026-08-29 05:19:29
10027,2761,dispatched,Auto-dispatched to Unit Charlie-3 (Noonmati Police Station),2026-08-29 05:20:14
10028,2761,resolved,Tourist located and confirmed safe,2026-08-29 05:37:25
10029,2762,detected,Legacy register entry: geofence reported near Navagraha Temple,2026-08-21 16:17:38
10030,2762,acknowledged,Acknowledged by control room,2026-08-21 16:19:45
10031,2762,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-21 16:20:28
10032,2762,resolved,Handed over to the tourist's emergency contact,2026-08-21 16:40:22
10033,2763,detected,Legacy register entry: geofence reported near Lokhra,2026-08-23 04:10:09
10034,2763,acknowledged,Acknowledged by control room,2026-08-23 04:10:43
10035,2763,dispatched,Auto-dispatched to Unit Alpha-2 (Basistha Police Station),2026-08-23 04:12:53
10036,2763,resolved,False positive - tourist confirmed movement by phone,2026-08-23 04:51:02
10037,2764,detected,Legacy register entry: sos reported near North Guwahati Ghat,2026-08-10 11:02:27
10038,2764,acknowledged,Acknowledged by control room,2026-08-10 11:04:31
10039,2764,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-08-10 11:06:54
10040,2764,resolved,Tourist located and confirmed safe,2026-08-10 11:35:47
10041,2765,detected,Legacy register entry: anomaly reported near Noonmati,2026-08-02 00:04:46
10042,2765,acknowledged,Acknowledged by control room,2026-08-02 00:05:19
10043,2765,dispatched,Auto-dispatched to Unit Alpha-1 (Dispur Police Station),2026-08-02 00:05:38
10044,2765,resolved,Medical assistance provided on site,2026-08-02 00:22:00
10045,2766,detected,Legacy register entry: sos reported near Gangtok,2026-08-14 23:35:29
10046,2766,acknowledged,Acknowledged by control room,2026-08-14 23:36:16
10047,2766,dispatched,Auto-dispatched to Unit Alpha-1 (Dispur Police Station),2026-08-14 23:42:23
10048,2766,resolved,Tourist located and confirmed safe,2026-08-14 23:59:07
10049,2767,detected,Legacy register entry: geofence reported near Chandmari,2026-08-03 09:01:32
10050,2767,acknowledged,Acknowledged by control room,2026-08-03 09:02:03
10051,2767,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-03 09:04:04
10052,2767,resolved,Medical assistance provided on site,2026-08-03 10:06:01
10053,2768,detected,Legacy register entry: missing person reported near Basistha Temple,2026-08-21 03:52:08
10054,2768,acknowledged,Acknowledged by control room,2026-08-21 03:53:58
10055,2768,dispatched,Auto-dispatched to Unit Golf-2 (North Guwahati Police Station),2026-08-21 03:55:32
10056,2768,resolved,"Escorted out of restricted area, advisory issued",2026-08-21 04:18:16
10057,2769,detected,Legacy register entry: anomaly reported near Nilachal Ropeway Terminal,2026-07-23 18:13:07
10058,2769,acknowledged,Acknowledged by control room,2026-07-23 18:14:48
10059,2769,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-07-23 18:15:48
10060,2769,resolved,Tourist located and confirmed safe,2026-07-23 18:34:48
10061,2770,detected,Legacy register entry: sos reported near Uzan Bazar Ghat,2026-08-18 01:59:07
10062,2770,acknowledged,Acknowledged by control room,2026-08-18 02:00:18
10063,2770,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-08-18 02:01:32
10064,2770,resolved,"Escorted out of restricted area, advisory issued",2026-08-18 02:10:48
10065,2771,detected,Legacy register entry: geofence reported near Saraighat Bridge,2026-08-22 08:26:24
10066,2771,acknowledged,Acknowledged by control room,2026-08-22 08:32:37
10067,2772,detected,Legacy register entry: geofence reported near Umiam Lake,2026-07-25 22:50:13
10068,2772,acknowledged,Acknowledged by control room,2026-07-25 22:51:02
10069,2772,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-07-25 22:51:35
10070,2772,resolved,Medical assistance provided on site,2026-07-25 23:18:07
10071,2773,detected,Legacy register entry: geofence reported near Ziro Valley,2026-07-31 08:30:09
10072,2773,acknowledged,Acknowledged by control room,2026-07-31 08:34:59
10073,2773,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-07-31 08:41:15
10074,2773,resolved,Medical assistance provided on site,2026-07-31 08:56:39
10075,2774,detected,Legacy register entry: geofence reported near Navagraha Temple,2026-08-05 10:28:04
10076,2774,acknowledged,Acknowledged by control room,2026-08-05 10:29:28
10077,2774,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-08-05 10:33:26
10078,2774,resolved,"Escorted out of restricted area, advisory issued",2026-08-05 10:58:12
10079,2775,detected,Legacy register entry: anomaly reported near Digboi Oil Heritage,2026-07-29 07:09:07
10080,2775,acknowledged,Acknowledged by control room,2026-07-29 07:10:24
10081,2775,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-07-29 07:10:52
10082,2775,resolved,False positive - tourist confirmed movement by phone,2026-07-29 07:21:49
10083,2776,detected,Legacy register entry: missing person reported near Haflong,2026-08-09 01:04:08
10084,2776,acknowledged,Acknowledged by control room,2026-08-09 01:04:55
10085,2776,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-08-09 01:08:14
10086,2776,resolved,"Escorted out of restricted area, advisory issued",2026-08-09 02:55:37
10087,2777,detected,Legacy register entry: sos reported near Nilachal Ropeway Terminal,2026-08-21 06:00:17
10088,2777,acknowledged,Acknowledged by control room,2026-08-21 06:01:56
10089,2777,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-08-21 06:02:34
10090,2777,resolved,False positive - tourist confirmed movement by phone,2026-08-21 06:24:54
10091,2778,detected,Legacy register entry: geofence reported near Kahilipara,2026-08-18 08:28:05
10092,2778,acknowledged,Acknowledged by control room,2026-08-18 08:30:39
10093,2778,dispatched,Auto-dispatched to Unit Alpha-1 (Dispur Police Station),2026-08-18 08:45:24
10094,2778,resolved,"Recovered belongings, FIR registered at the local station",2026-08-18 09:12:02
10095,2779,detected,Legacy register entry: sos reported near Noonmati,2026-08-05 22:30:30
10096,2779,acknowledged,Acknowledged by control room,2026-08-05 22:33:44
10097,2779,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-05 22:34:54
10098,2779,resolved,Medical assistance provided on site,2026-08-05 22:51:02
10099,2780,detected,Legacy register entry: geofence reported near Umananda Island,2026-08-16 06:01:47
10100,2780,acknowledged,Acknowledged by control room,2026-08-16 06:11:52
10101,2780,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-16 06:13:19
10102,2781,detected,Legacy register entry: anomaly reported near Nehru Park,2026-08-26 17:16:28
10103,2781,acknowledged,Acknowledged by control room,2026-08-26 17:19:57
10104,2781,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-08-26 17:24:23
10105,2781,resolved,Medical assistance provided on site,2026-08-26 17:53:44
10106,2782,detected,Legacy register entry: anomaly reported near Lokhra,2026-08-13 01:32:44
10107,2782,acknowledged,Acknowledged by control room,2026-08-13 01:33:56
10108,2782,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-08-13 01:34:49
10109,2782,resolved,Handed over to the tourist's emergency contact,2026-08-13 01:42:42
10110,2783,detected,Legacy register entry: sos reported near Jalukbari,2026-08-20 22:04:57
10111,2783,acknowledged,Acknowledged by control room,2026-08-20 22:07:11
10112,2783,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-20 22:10:24
10113,2783,resolved,Handed over to the tourist's emergency contact,2026-08-20 22:17:02
10114,2784,detected,Legacy register entry: anomaly reported near Ziro Valley,2026-07-26 14:57:21
10115,2784,acknowledged,Acknowledged by control room,2026-07-26 14:57:56
10116,2784,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-07-26 15:00:09
10117,2784,resolved,Handed over to the tourist's emergency contact,2026-07-26 15:58:13
10118,2785,detected,Legacy register entry: sos reported near Paltan Bazaar,2026-09-04 19:08:45
10119,2785,acknowledged,Acknowledged by control room,2026-09-04 19:11:45
10120,2786,detected,Legacy register entry: geofence reported near Kamakhya Temple,2026-08-31 21:31:48
10121,2786,acknowledged,Acknowledged by control room,2026-08-31 21:33:30
10122,2786,dispatched,Auto-dispatched to Unit Charlie-1 (Chandmari Police Station),2026-08-31 21:34:04
10123,2786,resolved,"Recovered belongings, FIR registered at the local station",2026-08-31 21:41:09
10124,2787,detected,Legacy register entry: anomaly reported near Imphal,2026-08-05 10:02:20
10125,2787,acknowledged,Acknowledged by control room,2026-08-05 10:07:25
10126,2787,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-08-05 10:11:11
10127,2787,resolved,Medical assistance provided on site,2026-08-05 11:26:34
10128,2788,detected,"Legacy register entry: sos reported near Gandhi Mandap, Sarania Hill",2026-08-30 18:07:47
10129,2788,acknowledged,Acknowledged by control room,2026-08-30 18:10:32
10130,2789,detected,Legacy register entry: anomaly reported near Noonmati,2026-08-02 04:49:17
10131,2789,acknowledged,Acknowledged by control room,2026-08-02 04:52:48
10132,2789,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-08-02 04:56:02
10133,2789,resolved,Medical assistance provided on site,2026-08-02 05:11:07
10134,2790,detected,Legacy register entry: sos reported near Nilachal Ropeway Terminal,2026-08-07 17:29:39
10135,2790,acknowledged,Acknowledged by control room,2026-08-07 17:31:25
10136,2790,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-07 17:33:45
10137,2790,resolved,"Escorted out of restricted area, advisory issued",2026-08-07 17:38:16
10138,2791,detected,Legacy register entry: sos reported near Pan Bazaar,2026-08-10 04:46:56
10139,2791,acknowledged,Acknowledged by control room,2026-08-10 04:47:23
10140,2791,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-08-10 04:49:51
10141,2791,resolved,False positive - tourist confirmed movement by phone,2026-08-10 05:01:43
10142,2792,detected,Legacy register entry: geofence reported near Guwahati Railway Station,2026-08-28 21:10:44
10143,2792,acknowledged,Acknowledged by control room,2026-08-28 21:12:37
10144,2792,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-28 21:12:56
10145,2792,resolved,"Recovered belongings, FIR registered at the local station",2026-08-28 21:31:17
10146,2793,detected,Legacy register entry: missing person reported near Saraighat Bridge,2026-08-17 14:21:12
10147,2793,acknowledged,Acknowledged by control room,2026-08-17 14:22:07
10148,2793,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-17 14:24:46
10149,2793,resolved,Tourist located and confirmed safe,2026-08-17 14:34:13
10150,2794,detected,Legacy register entry: geofence reported near Narengi,2026-08-27 10:58:47
10151,2794,acknowledged,Acknowledged by control room,2026-08-27 11:01:11
10152,2794,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-08-27 11:01:41
10153,2794,resolved,"Escorted out of restricted area, advisory issued",2026-08-27 11:30:20
10154,2795,detected,Legacy register entry: sos reported near LGB International Airport,2026-07-27 06:51:35
10155,2795,acknowledged,Acknowledged by control room,2026-07-27 06:52:11
10156,2795,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-07-27 06:53:07
10157,2795,resolved,Handed over to the tourist's emergency contact,2026-07-27 07:05:52
10158,2796,detected,"Legacy register entry: anomaly reported near Living Root Bridge, Nongriat",2026-07-30 04:35:15
10159,2796,acknowledged,Acknowledged by control room,2026-07-30 04:36:44
10160,2796,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-07-30 04:39:43
10161,2796,resolved,"Escorted out of restricted area, advisory issued",2026-07-30 04:43:06
10162,2797,detected,"Legacy register entry: geofence reported near Gandhi Mandap, Sarania Hill",2026-07-28 10:23:03
10163,2797,acknowledged,Acknowledged by control room,2026-07-28 10:28:16
10164,2797,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-07-28 10:28:56
10165,2797,resolved,Medical assistance provided on site,2026-07-28 10:38:11
10166,2798,detected,Legacy register entry: anomaly reported near Nehru Park,2026-08-07 20:48:01
10167,2799,detected,Legacy register entry: geofence reported near Agartala,2026-07-30 14:50:07
10168,2799,acknowledged,Acknowledged by control room,2026-07-30 14:53:05
10169,2799,dispatched,Auto-dispatched to Unit Bravo-2 (Paltan Bazar Police Station),2026-07-30 14:58:07
10170,2799,resolved,Handed over to the tourist's emergency contact,2026-07-30 15:17:28
10171,2800,detected,Legacy register entry: anomaly reported near Manas National Park,2026-09-03 10:46:49
10172,2800,acknowledged,Acknowledged by control room,2026-09-03 10:50:58
10173,2800,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-09-03 10:53:33
10174,2800,resolved,Tourist located and confirmed safe,2026-09-03 11:12:25
10175,2801,detected,Legacy register entry: anomaly reported near Assam State Museum,2026-09-03 08:17:00
10176,2801,acknowledged,Acknowledged by control room,2026-09-03 08:19:34
10177,2801,dispatched,Auto-dispatched to Unit Alpha-1 (Dispur Police Station),2026-09-03 08:24:14
10178,2801,resolved,Tourist located and confirmed safe,2026-09-03 09:15:43
10179,2802,detected,Legacy register entry: sos reported near Agartala,2026-08-06 12:58:08
10180,2802,acknowledged,Acknowledged by control room,2026-08-06 12:59:23
10181,2802,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-06 13:01:09
10182,2802,resolved,"Recovered belongings, FIR registered at the local station",2026-08-06 13:04:45
10183,2803,detected,Legacy register entry: anomaly reported near Dibrugarh,2026-07-23 08:31:01
10184,2803,acknowledged,Acknowledged by control room,2026-07-23 08:31:53
10185,2803,dispatched,Auto-dispatched to Unit Golf-1 (Pragjyotishpur Police Station),2026-07-23 08:32:56
10186,2803,resolved,"Escorted out of restricted area, advisory issued",2026-07-23 08:45:14
10187,2804,detected,Legacy register entry: anomaly reported near Uzan Bazar Ghat,2026-08-11 01:23:52
10188,2804,acknowledged,Acknowledged by control room,2026-08-11 01:25:30
10189,2804,dispatched,Auto-dispatched to Unit Alpha-1 (Dispur Police Station),2026-08-11 01:26:51
10190,2804,resolved,Tourist located and confirmed safe,2026-08-11 01:40:45
10191,2805,detected,Legacy register entry: geofence reported near Hatigaon,2026-08-11 15:49:55
10192,2805,acknowledged,Acknowledged by control room,2026-08-11 15:50:28
10193,2805,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-11 15:59:56
10194,2805,resolved,Tourist located and confirmed safe,2026-08-11 16:44:10
10195,2806,detected,Legacy register entry: geofence reported near Rehabari,2026-07-25 13:03:30
10196,2806,acknowledged,Acknowledged by control room,2026-07-25 13:05:07
10197,2806,dispatched,Auto-dispatched to Unit Foxtrot-2 (Bhangagarh Police Station),2026-07-25 13:08:38
10198,2806,resolved,Medical assistance provided on site,2026-07-25 13:16:22
10199,2807,detected,Legacy register entry: anomaly reported near Ziro Valley,2026-07-23 16:49:40
10200,2807,acknowledged,Acknowledged by control room,2026-07-23 16:52:04
10201,2807,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-07-23 16:52:20
10202,2807,resolved,Tourist located and confirmed safe,2026-07-23 17:26:44
10203,2808,detected,Legacy register entry: missing person reported near Guwahati Medical College,2026-09-02 11:19:43
10204,2808,acknowledged,Acknowledged by control room,2026-09-02 11:21:32
10205,2808,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-09-02 11:23:29
10206,2808,resolved,"Escorted out of restricted area, advisory issued",2026-09-02 11:35:16
10207,2809,detected,Legacy register entry: anomaly reported near Nehru Park,2026-08-23 13:34:27
10208,2809,acknowledged,Acknowledged by control room,2026-08-23 13:36:31
