id,date,location,lat,lng,condition,owm_condition_id,temp_c,wind_speed_ms,humidity_pct,rainfall_mm,weather_risk
3403,2026-09-04,Nameri National Park,26.92,92.88,light drizzle,300,28.6,6.2,61,0.0,20.0
3404,2026-09-04,Manas National Park,26.7,91.0,moderate rain,501,27.5,0.0,73,5.8,30.0
3405,2026-09-04,Tezpur,26.6338,92.8,heavy rain,502,22.6,5.8,45,24.0,60.0
3406,2026-09-04,Majuli River Island,26.95,94.17,few clouds,801,31.5,5.2,83,24.4,10.0
3407,2026-09-04,Jorhat,26.7509,94.2037,moderate rain,501,27.0,0.0,52,26.7,30.0
3408,2026-09-04,Sivasagar,26.9826,94.6425,thunderstorm with heavy rain,202,35.9,8.1,78,64.9,80.0
3409,2026-09-04,Dibrugarh,27.4728,94.912,light drizzle,300,35.4,6.7,93,31.2,20.0
3410,2026-09-04,Digboi Oil Heritage,27.3931,95.6186,light rain,500,27.0,3.2,48,0.0,30.0
3411,2026-09-04,Haflong,25.1667,93.0167,moderate rain,501,37.2,6.4,61,20.0,30.0
3412,2026-09-04,Tawang Monastery,27.5861,91.8594,thunderstorm with heavy rain,202,25.8,0.0,77,0.0,80.0
3413,2026-09-04,Ziro Valley,27.5448,93.832,moderate rain,501,26.1,1.0,58,4.1,30.0
3414,2026-09-04,Gangtok,27.3314,88.6138,mist,701,25.7,1.0,60,0.0,45.0
3415,2026-09-04,Kohima,25.6751,94.1086,heavy rain,502,29.1,2.7,98,57.1,60.0
3416,2026-09-04,Dzukou Valley,25.5833,94.05,thunderstorm with heavy rain,202,28.9,1.0,64,19.2,80.0
3417,2026-09-04,Imphal,24.817,93.9368,light drizzle,300,29.3,2.6,81,38.0,20.0
3418,2026-09-04,Loktak Lake,24.5333,93.8167,scattered clouds,802,36.7,0.4,55,37.2,10.0
3419,2026-09-04,Aizawl,23.7271,92.7176,haze,721,23.3,6.2,50,32.1,45.0
3420,2026-09-04,Agartala,23.8315,91.2868,heavy rain,502,29.5,3.7,82,0.0,60.0
3421,2026-09-05,Kamakhya Temple,26.1664,91.7055,thunderstorm,200,26.1,2.8,57,0.0,80.0
3422,2026-09-05,Umananda Island,26.1964,91.7453,thunderstorm,200,30.4,4.1,57,50.2,80.0
3423,2026-09-05,Navagraha Temple,26.1749,91.7789,fog,741,20.8,4.8,50,26.3,45.0
3424,2026-09-05,Basistha Temple,26.1132,91.797,scattered clouds,802,30.7,7.4,48,15.2,10.0
3425,2026-09-05,Guwahati Railway Station,26.1824,91.7513,heavy rain,502,25.5,3.3,55,46.1,60.0
3426,2026-09-05,LGB International Airport,26.1061,91.5859,very heavy rain,503,22.6,6.6,87,24.9,60.0
3427,2026-09-05,Paltan Bazaar,26.1817,91.7503,scattered clouds,802,33.7,7.4,88,28.4,10.0
3428,2026-09-05,Fancy Bazaar,26.1836,91.7434,light rain,500,30.2,4.3,52,29.5,30.0
3429,2026-09-05,Pan Bazaar,26.1856,91.7455,heavy rain,502,28.5,5.1,66,0.0,60.0
3430,2026-09-05,Uzan Bazar Ghat,26.19,91.759,thunderstorm,200,31.0,2.3,84,11.2,80.0
3431,2026-09-05,Brahmaputra Riverfront,26.1905,91.748,thunderstorm,200,32.1,4.1,57,0.0,80.0
3432,2026-09-05,Dighalipukhuri,26.1861,91.7503,moderate rain,501,25.1,4.6,87,0.0,30.0
3433,2026-09-05,Nehru Park,26.1857,91.7477,thunderstorm with heavy rain,202,25.7,3.7,93,21.4,80.0
3434,2026-09-05,Assam State Museum,26.1857,91.7481,scattered clouds,802,34.3,1.7,70,22.5,10.0
3435,2026-09-05,Assam State Zoo & Botanical Garden,26.178,91.786,heavy rain,502,31.5,5.2,45,0.0,60.0
3436,2026-09-05,Srimanta Sankaradeva Kalakshetra,26.144,91.8058,scattered clouds,802,24.0,2.3,46,4.2,10.0
3437,2026-09-05,Guwahati Planetarium,26.1856,91.7625,mist,701,23.8,0.4,68,41.2,45.0
3438,2026-09-05,"Gandhi Mandap, Sarania Hill",26.175,91.758,light rain,500,30.3,3.4,92,0.0,30.0
3439,2026-09-05,Nilachal Ropeway Terminal,26.188,91.744,very heavy rain,503,24.7,4.2,87,0.0,60.0
3440,2026-09-05,Dispur Secretariat,26.142,91.79,thunderstorm,200,19.9,2.3,94,0.0,80.0
3441,2026-09-05,Ganeshguri Junction,26.147,91.79,scattered clouds,802,27.5,5.0,62,39.3,10.0
3442,2026-09-05,Six Mile,26.135,91.805,moderate rain,501,23.2,10.0,93,11.9,30.0
3443,2026-09-05,Beltola Bazaar,26.129,91.8,fog,741,29.1,3.7,49,51.1,45.0
3444,2026-09-05,Zoo Road Tiniali,26.165,91.78,clear sky,800,39.5,0.1,72,14.4,5.0
3445,2026-09-05,Chandmari,26.183,91.772,scattered clouds,802,24.2,0.9,80,9.2,10.0
3446,2026-09-05,Silpukhuri,26.188,91.766,heavy rain,502,35.4,3.5,50,33.0,60.0
3447,2026-09-05,Bharalumukh,26.17,91.735,light rain,500,27.2,3.9,59,51.9,30.0
3448,2026-09-05,Rehabari,26.175,91.748,moderate rain,501,30.2,7.8,65,14.0,30.0
3449,2026-09-05,Bhangagarh,26.15,91.77,light drizzle,300,20.9,7.2,88,15.9,20.0
3450,2026-09-05,Hatigaon,26.136,91.788,very heavy rain,503,28.9,3.2,48,13.2,60.0
3451,2026-09-05,Kahilipara,26.133,91.762,scattered clouds,802,20.7,1.4,70,49.0,10.0
3452,2026-09-05,Maligaon,26.158,91.679,thunderstorm,200,23.0,2.5,95,25.9,80.0
3453,2026-09-05,Jalukbari,26.152,91.665,light drizzle,300,30.1,6.5,88,22.1,20.0
3454,2026-09-05,Gauhati University,26.152,91.665,light drizzle,300,34.7,0.8,61,0.0,20.0
3455,2026-09-05,IIT Guwahati,26.19,91.695,moderate rain,501,33.9,8.0,61,16.2,30.0
3456,2026-09-05,Guwahati Medical College,26.155,91.7,few clouds,801,30.3,3.6,95,22.6,10.0
3457,2026-09-05,Saraighat Bridge,26.1889,91.67,moderate rain,501,28.3,4.2,92,26.4,30.0
3458,2026-09-05,North Guwahati Ghat,26.198,91.69,scattered clouds,802,21.2,0.2,50,43.2,10.0
3459,2026-09-05,Amingaon,26.19,91.66,moderate rain,501,28.7,2.7,45,0.0,30.0
3460,2026-09-05,Noonmati,26.178,91.806,very heavy rain,503,25.3,2.9,46,22.6,60.0
3461,2026-09-05,Narengi,26.175,91.84,mist,701,30.9,5.6,48,1.9,45.0
3462,2026-09-05,Khanapara,26.118,91.818,few clouds,801,24.4,4.0,74,23.5,10.0
3463,2026-09-05,Lokhra,26.105,91.735,thunderstorm,200,39.5,0.4,97,34.2,80.0
3464,2026-09-05,Deepor Beel Wildlife Sanctuary,26.12,91.65,moderate rain,501,27.3,1.4,96,38.9,30.0
3465,2026-09-05,Sualkuchi Silk Village,26.1667,91.5667,light rain,500,30.2,5.0,46,3.5,30.0
3466,2026-09-05,Hajo Pilgrimage Town,26.25,91.5167,moderate rain,501,23.4,2.7,72,13.9,30.0
3467,2026-09-05,Madan Kamdev Ruins,26.3667,91.6333,very heavy rain,503,24.7,0.6,58,19.9,60.0
3468,2026-09-05,Chandubi Lake,25.9333,91.4333,overcast clouds,804,23.2,3.7,57,0.0,10.0
3469,2026-09-05,Accoland Water Park,26.09,91.59,heavy rain,502,35.6,6.5,73,60.1,60.0
3470,2026-09-05,Pobitora Wildlife Sanctuary,26.2333,92.0833,mist,701,25.4,0.8,67,23.5,45.0
3471,2026-09-05,Shillong,25.5788,91.8933,heavy rain,502,26.5,2.1,89,21.0,60.0
3472,2026-09-05,Umiam Lake,25.657,91.889,few clouds,801,27.5,3.0,51,43.7,10.0
3473,2026-09-05,Cherrapunji (Sohra),25.2912,91.6783,light drizzle,300,33.8,1.6,93,29.3,20.0
3474,2026-09-05,Nohkalikai Falls,25.276,91.6857,moderate rain,501,22.4,4.1,61,20.5,30.0
3475,2026-09-05,"Living Root Bridge, Nongriat",25.247,91.715,few clouds,801,24.1,3.5,60,0.0,10.0
3476,2026-09-05,Mawlynnong Village,25.2,91.9167,few clouds,801,26.2,1.6,90,0.0,10.0
3477,2026-09-05,Dawki / Umngot River,25.19,92.02,heavy rain,502,28.4,3.5,60,0.0,60.0
3478,2026-09-05,Kaziranga National Park,26.5775,93.1711,light rain,500,29.8,0.6,83,35.0,30.0
3479,2026-09-05,Nameri National Park,26.92,92.88,moderate rain,501,24.1,4.4,98,0.0,30.0
3480,2026-09-05,Manas National Park,26.7,91.0,fog,741,29.3,1.5,76,0.0,45.0
3481,2026-09-05,Tezpur,26.6338,92.8,heavy rain,502,25.3,2.3,82,6.3,60.0
3482,2026-09-05,Majuli River Island,26.95,94.17,light rain,500,21.4,4.1,51,0.0,30.0
3483,2026-09-05,Jorhat,26.7509,94.2037,light rain,500,29.5,2.5,58,0.0,30.0
3484,2026-09-05,Sivasagar,26.9826,94.6425,moderate rain,501,24.6,4.2,98,9.8,30.0
3485,2026-09-05,Dibrugarh,27.4728,94.912,overcast clouds,804,30.9,2.7,92,6.7,10.0
3486,2026-09-05,Digboi Oil Heritage,27.3931,95.6186,heavy rain,502,26.4,0.2,52,49.4,60.0
3487,2026-09-05,Haflong,25.1667,93.0167,snow,601,28.3,3.0,90,26.6,50.0
3488,2026-09-05,Tawang Monastery,27.5861,91.8594,mist,701,35.2,1.4,53,0.0,45.0
3489,2026-09-05,Ziro Valley,27.5448,93.832,clear sky,800,29.2,0.0,97,57.7,5.0
3490,2026-09-05,Gangtok,27.3314,88.6138,scattered clouds,802,19.9,0.2,87,43.5,10.0
3491,2026-09-05,Kohima,25.6751,94.1086,very heavy rain,503,29.5,8.8,85,15.1,60.0
3492,2026-09-05,Dzukou Valley,25.5833,94.05,fog,741,15.1,9.3,50,0.0,45.0
3493,2026-09-05,Imphal,24.817,93.9368,light drizzle,300,20.4,1.5,81,0.0,20.0
3494,2026-09-05,Loktak Lake,24.5333,93.8167,snow,601,18.7,3.2,52,0.0,50.0
3495,2026-09-05,Aizawl,23.7271,92.7176,scattered clouds,802,28.4,2.9,98,0.0,10.0
3496,2026-09-05,Agartala,23.8315,91.2868,haze,721,33.4,2.5,97,4.9,45.0
3497,2026-09-06,Kamakhya Temple,26.1664,91.7055,thunderstorm with heavy rain,202,30.7,6.9,70,34.8,80.0
3498,2026-09-06,Umananda Island,26.1964,91.7453,scattered clouds,802,28.3,1.9,67,0.0,10.0
3499,2026-09-06,Navagraha Temple,26.1749,91.7789,moderate rain,501,24.4,3.3,73,41.8,30.0
3500,2026-09-06,Basistha Temple,26.1132,91.797,fog,741,26.3,3.0,46,15.8,45.0
3501,2026-09-06,Guwahati Railway Station,26.1824,91.7513,light drizzle,300,29.6,6.8,75,0.0,20.0
3502,2026-09-06,LGB International Airport,26.1061,91.5859,overcast clouds,804,30.4,1.4,64,47.8,10.0
3503,2026-09-06,Paltan Bazaar,26.1817,91.7503,heavy rain,502,31.9,7.1,50,45.4,60.0
3504,2026-09-06,Fancy Bazaar,26.1836,91.7434,moderate rain,501,29.6,2.1,55,0.0,30.0
3505,2026-09-06,Pan Bazaar,26.1856,91.7455,heavy rain,502,33.0,2.3,54,0.0,60.0
3506,2026-09-06,Uzan Bazar Ghat,26.19,91.759,heavy rain,502,39.5,4.6,75,17.7,60.0
3507,2026-09-06,Brahmaputra Riverfront,26.1905,91.748,very heavy rain,503,28.5,4.3,67,19.6,60.0
3508,2026-09-06,Dighalipukhuri,26.1861,91.7503,fog,741,33.6,5.0,52,35.4,45.0
3509,2026-09-06,Nehru Park,26.1857,91.7477,light rain,500,30.9,9.7,86,18.3,30.0
3510,2026-09-06,Assam State Museum,26.1857,91.7481,very heavy rain,503,30.3,7.0,59,0.0,60.0
3511,2026-09-06,Assam State Zoo & Botanical Garden,26.178,91.786,light rain,500,29.7,2.5,74,0.0,30.0
3512,2026-09-06,Srimanta Sankaradeva Kalakshetra,26.144,91.8058,very heavy rain,503,26.0,0.6,85,5.7,60.0
3513,2026-09-06,Guwahati Planetarium,26.1856,91.7625,few clouds,801,24.8,1.0,85,10.9,10.0
3514,2026-09-06,"Gandhi Mandap, Sarania Hill",26.175,91.758,light rain,500,28.0,7.5,84,37.6,30.0
3515,2026-09-06,Nilachal Ropeway Terminal,26.188,91.744,light rain,500,34.0,3.1,54,21.5,30.0
3516,2026-09-06,Dispur Secretariat,26.142,91.79,heavy rain,502,30.2,3.7,67,26.3,60.0
3517,2026-09-06,Ganeshguri Junction,26.147,91.79,heavy rain,502,35.0,3.7,62,5.5,60.0
3518,2026-09-06,Six Mile,26.135,91.805,moderate rain,501,20.1,3.1,59,0.0,30.0
3519,2026-09-06,Beltola Bazaar,26.129,91.8,light drizzle,300,32.5,0.3,59,0.0,20.0
3520,2026-09-06,Zoo Road Tiniali,26.165,91.78,scattered clouds,802,27.7,0.6,93,46.5,10.0
3521,2026-09-06,Chandmari,26.183,91.772,moderate rain,501,26.9,2.6,46,11.5,30.0
3522,2026-09-06,Silpukhuri,26.188,91.766,light drizzle,300,30.1,2.7,82,63.9,20.0
3523,2026-09-06,Bharalumukh,26.17,91.735,mist,701,27.9,5.8,87,19.2,45.0
3524,2026-09-06,Rehabari,26.175,91.748,thunderstorm with heavy rain,202,38.2,0.6,90,17.5,80.0
3525,2026-09-06,Bhangagarh,26.15,91.77,light rain,500,33.6,3.9,71,36.0,30.0
3526,2026-09-06,Hatigaon,26.136,91.788,haze,721,31.7,1.8,80,23.2,45.0
3527,2026-09-06,Kahilipara,26.133,91.762,moderate rain,501,33.1,0.7,89,32.9,30.0
3528,2026-09-06,Maligaon,26.158,91.679,fog,741,27.2,3.7,54,38.9,45.0
3529,2026-09-06,Jalukbari,26.152,91.665,light drizzle,300,24.5,1.1,86,34.1,20.0
3530,2026-09-06,Gauhati University,26.152,91.665,light drizzle,300,34.4,3.9,70,23.7,20.0
3531,2026-09-06,IIT Guwahati,26.19,91.695,mist,701,29.5,1.3,92,45.6,45.0
3532,2026-09-06,Guwahati Medical College,26.155,91.7,very heavy rain,503,22.6,4.9,79,0.0,60.0
3533,2026-09-06,Saraighat Bridge,26.1889,91.67,heavy rain,502,24.4,3.7,91,43.3,60.0
3534,2026-09-06,North Guwahati Ghat,26.198,91.69,thunderstorm with heavy rain,202,30.4,3.6,73,33.8,80.0
3535,2026-09-06,Amingaon,26.19,91.66,light drizzle,300,26.3,6.3,95,21.3,20.0
3536,2026-09-06,Noonmati,26.178,91.806,overcast clouds,804,24.2,6.1,61,33.0,10.0
3537,2026-09-06,Narengi,26.175,91.84,moderate rain,501,23.8,0.7,96,51.4,30.0
3538,2026-09-06,Khanapara,26.118,91.818,heavy rain,502,25.9,1.1,64,0.0,60.0
3539,2026-09-06,Lokhra,26.105,91.735,fog,741,30.9,1.6,50,2.4,45.0
3540,2026-09-06,Deepor Beel Wildlife Sanctuary,26.12,91.65,haze,721,28.5,7.0,52,10.5,45.0
3541,2026-09-06,Sualkuchi Silk Village,26.1667,91.5667,heavy rain,502,20.6,2.7,48,42.5,60.0
3542,2026-09-06,Hajo Pilgrimage Town,26.25,91.5167,snow,601,28.3,0.8,89,75.4,50.0
3543,2026-09-06,Madan Kamdev Ruins,26.3667,91.6333,few clouds,801,31.7,6.1,72,14.3,10.0
3544,2026-09-06,Chandubi Lake,25.9333,91.4333,thunderstorm with heavy rain,202,19.7,2.5,96,7.9,80.0
3545,2026-09-06,Accoland Water Park,26.09,91.59,light rain,500,29.8,1.5,90,11.1,30.0
3546,2026-09-06,Pobitora Wildlife Sanctuary,26.2333,92.0833,heavy rain,502,24.8,2.4,69,47.9,60.0
3547,2026-09-06,Shillong,25.5788,91.8933,moderate rain,501,30.0,7.3,86,0.0,30.0
3548,2026-09-06,Umiam Lake,25.657,91.889,light drizzle,300,31.7,1.1,48,14.6,20.0
3549,2026-09-06,Cherrapunji (Sohra),25.2912,91.6783,light drizzle,300,31.4,1.4,62,27.1,20.0
3550,2026-09-06,Nohkalikai Falls,25.276,91.6857,heavy rain,502,22.6,1.3,48,29.7,60.0
3551,2026-09-06,"Living Root Bridge, Nongriat",25.247,91.715,light rain,500,29.2,1.9,97,23.4,30.0
3552,2026-09-06,Mawlynnong Village,25.2,91.9167,light rain,500,22.5,1.0,66,49.7,30.0
3553,2026-09-06,Dawki / Umngot River,25.19,92.02,moderate rain,501,29.0,6.7,64,25.3,30.0
3554,2026-09-06,Kaziranga National Park,26.5775,93.1711,overcast clouds,804,21.2,4.2,72,16.6,10.0
3555,2026-09-06,Nameri National Park,26.92,92.88,scattered clouds,802,24.2,5.3,96,0.0,10.0
3556,2026-09-06,Manas National Park,26.7,91.0,scattered clouds,802,22.3,5.2,66,0.0,10.0
3557,2026-09-06,Tezpur,26.6338,92.8,very heavy rain,503,29.7,6.3,66,0.0,60.0
3558,2026-09-06,Majuli River Island,26.95,94.17,fog,741,39.6,1.8,72,21.3,45.0
3559,2026-09-06,Jorhat,26.7509,94.2037,overcast clouds,804,30.9,4.2,63,35.8,10.0
3560,2026-09-06,Sivasagar,26.9826,94.6425,moderate rain,501,33.6,8.1,87,11.7,30.0
3561,2026-09-06,Dibrugarh,27.4728,94.912,moderate rain,501,32.9,0.6,84,23.4,30.0
3562,2026-09-06,Digboi Oil Heritage,27.3931,95.6186,few clouds,801,25.2,3.8,50,88.3,10.0
3563,2026-09-06,Haflong,25.1667,93.0167,light rain,500,27.0,7.0,61,0.0,30.0
3564,2026-09-06,Tawang Monastery,27.5861,91.8594,light rain,500,35.9,2.7,79,33.6,30.0
3565,2026-09-06,Ziro Valley,27.5448,93.832,clear sky,800,29.0,0.1,70,0.0,5.0
3566,2026-09-06,Gangtok,27.3314,88.6138,heavy rain,502,28.7,3.9,81,27.6,60.0
3567,2026-09-06,Kohima,25.6751,94.1086,heavy rain,502,26.1,6.5,95,64.2,60.0
3568,2026-09-06,Dzukou Valley,25.5833,94.05,light drizzle,300,33.3,0.7,95,47.8,20.0
3569,2026-09-06,Imphal,24.817,93.9368,light drizzle,300,35.8,6.3,49,25.3,20.0
3570,2026-09-06,Loktak Lake,24.5333,93.8167,overcast clouds,804,29.1,4.7,92,36.2,10.0
3571,2026-09-06,Aizawl,23.7271,92.7176,thunderstorm,200,28.5,1.4,67,4.6,80.0
3572,2026-09-06,Agartala,23.8315,91.2868,mist,701,22.6,1.1,67,12.4,45.0
3573,2026-09-07,Kamakhya Temple,26.1664,91.7055,haze,721,24.4,1.6,61,32.7,45.0
3574,2026-09-07,Umananda Island,26.1964,91.7453,scattered clouds,802,24.4,2.9,59,0.0,10.0
3575,2026-09-07,Navagraha Temple,26.1749,91.7789,moderate rain,501,24.7,5.6,93,37.6,30.0
3576,2026-09-07,Basistha Temple,26.1132,91.797,few clouds,801,31.6,3.2,86,11.5,10.0
3577,2026-09-07,Guwahati Railway Station,26.1824,91.7513,light rain,500,24.3,1.9,54,51.0,30.0
3578,2026-09-07,LGB International Airport,26.1061,91.5859,few clouds,801,30.1,0.7,90,30.6,10.0
3579,2026-09-07,Paltan Bazaar,26.1817,91.7503,haze,721,34.1,2.7,93,12.2,45.0
3580,2026-09-07,Fancy Bazaar,26.1836,91.7434,very heavy rain,503,21.3,4.7,50,0.0,60.0
3581,2026-09-07,Pan Bazaar,26.1856,91.7455,moderate rain,501,25.1,6.0,58,18.9,30.0
3582,2026-09-07,Uzan Bazar Ghat,26.19,91.759,heavy rain,502,27.7,6.0,46,0.0,60.0
3583,2026-09-07,Brahmaputra Riverfront,26.1905,91.748,overcast clouds,804,22.6,5.4,88,22.7,10.0
3584,2026-09-07,Dighalipukhuri,26.1861,91.7503,moderate rain,501,26.4,4.5,48,0.0,30.0
3585,2026-09-07,Nehru Park,26.1857,91.7477,thunderstorm with heavy rain,202,31.6,8.3,60,26.9,80.0
3586,2026-09-07,Assam State Museum,26.1857,91.7481,thunderstorm,200,29.7,1.5,95,41.2,80.0
3587,2026-09-07,Assam State Zoo & Botanical Garden,26.178,91.786,haze,721,33.6,1.8,98,39.5,45.0
3588,2026-09-07,Srimanta Sankaradeva Kalakshetra,26.144,91.8058,light drizzle,300,33.9,6.8,45,0.0,20.0
3589,2026-09-07,Guwahati Planetarium,26.1856,91.7625,few clouds,801,24.3,7.6,85,16.2,10.0
3590,2026-09-07,"Gandhi Mandap, Sarania Hill",26.175,91.758,thunderstorm,200,23.5,0.1,63,35.2,80.0
3591,2026-09-07,Nilachal Ropeway Terminal,26.188,91.744,moderate rain,501,30.1,6.4,56,14.5,30.0
3592,2026-09-07,Dispur Secretariat,26.142,91.79,very heavy rain,503,25.5,5.8,48,33.1,60.0
3593,2026-09-07,Ganeshguri Junction,26.147,91.79,thunderstorm with heavy rain,202,34.0,4.4,68,7.3,80.0
3594,2026-09-07,Six Mile,26.135,91.805,heavy rain,502,19.7,0.3,51,31.4,60.0
3595,2026-09-07,Beltola Bazaar,26.129,91.8,clear sky,800,20.3,1.5,96,14.7,5.0
3596,2026-09-07,Zoo Road Tiniali,26.165,91.78,heavy rain,502,32.4,0.9,77,39.7,60.0
3597,2026-09-07,Chandmari,26.183,91.772,moderate rain,501,34.2,3.4,69,28.8,30.0
3598,2026-09-07,Silpukhuri,26.188,91.766,light rain,500,22.9,0.2,54,2.5,30.0
3599,2026-09-07,Bharalumukh,26.17,91.735,mist,701,21.3,3.9,64,39.7,45.0
3600,2026-09-07,Rehabari,26.175,91.748,heavy rain,502,31.8,3.4,62,39.2,60.0
3601,2026-09-07,Bhangagarh,26.15,91.77,mist,701,24.5,2.5,59,28.5,45.0
3602,2026-09-07,Hatigaon,26.136,91.788,thunderstorm,200,21.2,3.8,69,0.0,80.0
3603,2026-09-07,Kahilipara,26.133,91.762,thunderstorm,200,30.4,4.2,58,35.7,80.0
3604,2026-09-07,Maligaon,26.158,91.679,heavy rain,502,29.9,0.3,81,33.6,60.0
3605,2026-09-07,Jalukbari,26.152,91.665,thunderstorm with heavy rain,202,30.0,4.4,86,2.2,80.0
3606,2026-09-07,Gauhati University,26.152,91.665,light rain,500,32.9,0.5,81,0.0,30.0
3607,2026-09-07,IIT Guwahati,26.19,91.695,overcast clouds,804,36.9,6.3,48,10.4,10.0
3608,2026-09-07,Guwahati Medical College,26.155,91.7,overcast clouds,804,28.9,0.2,52,24.0,10.0
3609,2026-09-07,Saraighat Bridge,26.1889,91.67,clear sky,800,38.4,4.3,46,46.0,5.0
3610,2026-09-07,North Guwahati Ghat,26.198,91.69,moderate rain,501,26.9,4.9,46,23.2,30.0
3611,2026-09-07,Amingaon,26.19,91.66,moderate rain,501,22.5,0.5,80,50.9,30.0
3612,2026-09-07,Noonmati,26.178,91.806,thunderstorm,200,32.5,1.3,97,39.8,80.0
3613,2026-09-07,Narengi,26.175,91.84,light drizzle,300,34.4,0.2,63,55.2,20.0
3614,2026-09-07,Khanapara,26.118,91.818,mist,701,26.9,5.3,60,39.3,45.0
3615,2026-09-07,Lokhra,26.105,91.735,heavy rain,502,31.0,6.6,48,22.5,60.0
3616,2026-09-07,Deepor Beel Wildlife Sanctuary,26.12,91.65,thunderstorm,200,28.7,1.1,53,0.0,80.0
3617,2026-09-07,Sualkuchi Silk Village,26.1667,91.5667,overcast clouds,804,37.3,1.3,82,2.8,10.0
3618,2026-09-07,Hajo Pilgrimage Town,26.25,91.5167,scattered clouds,802,36.1,7.6,46,18.9,10.0
3619,2026-09-07,Madan Kamdev Ruins,26.3667,91.6333,moderate rain,501,16.9,3.6,45,0.0,30.0
3620,2026-09-07,Chandubi Lake,25.9333,91.4333,fog,741,34.4,7.5,73,8.2,45.0
3621,2026-09-07,Accoland Water Park,26.09,91.59,thunderstorm with heavy rain,202,37.4,0.3,47,0.0,80.0
3622,2026-09-07,Pobitora Wildlife Sanctuary,26.2333,92.0833,very heavy rain,503,26.1,6.7,45,23.2,60.0
3623,2026-09-07,Shillong,25.5788,91.8933,fog,741,31.0,1.2,50,8.1,45.0
3624,2026-09-07,Umiam Lake,25.657,91.889,mist,701,41.8,1.0,45,0.0,45.0
3625,2026-09-07,Cherrapunji (Sohra),25.2912,91.6783,thunderstorm with heavy rain,202,27.4,2.2,84,41.1,80.0
3626,2026-09-07,Nohkalikai Falls,25.276,91.6857,light drizzle,300,26.9,2.6,84,13.0,20.0
3627,2026-09-07,"Living Root Bridge, Nongriat",25.247,91.715,clear sky,800,19.6,4.2,72,3.3,5.0
3628,2026-09-07,Mawlynnong Village,25.2,91.9167,moderate rain,501,22.2,4.5,81,45.9,30.0
3629,2026-09-07,Dawki / Umngot River,25.19,92.02,heavy rain,502,33.8,5.7,95,36.2,60.0
3630,2026-09-07,Kaziranga National Park,26.5775,93.1711,light rain,500,18.0,3.7,81,0.0,30.0
3631,2026-09-07,Nameri National Park,26.92,92.88,scattered clouds,802,26.6,1.0,86,0.0,10.0
3632,2026-09-07,Manas National Park,26.7,91.0,light rain,500,23.4,3.9,56,42.2,30.0
3633,2026-09-07,Tezpur,26.6338,92.8,light rain,500,22.6,5.7,69,51.2,30.0
3634,2026-09-07,Majuli River Island,26.95,94.17,scattered clouds,802,30.5,4.1,89,13.3,10.0
3635,2026-09-07,Jorhat,26.7509,94.2037,thunderstorm,200,35.6,0.2,85,0.0,80.0
3636,2026-09-07,Sivasagar,26.9826,94.6425,mist,701,24.9,3.0,50,32.5,45.0
3637,2026-09-07,Dibrugarh,27.4728,94.912,moderate rain,501,28.4,10.7,81,8.7,40.0
3638,2026-09-07,Digboi Oil Heritage,27.3931,95.6186,few clouds,801,23.6,4.7,65,23.5,10.0
3639,2026-09-07,Haflong,25.1667,93.0167,haze,721,31.9,6.1,63,7.8,45.0
3640,2026-09-07,Tawang Monastery,27.5861,91.8594,scattered clouds,802,26.0,0.8,95,50.5,10.0
3641,2026-09-07,Ziro Valley,27.5448,93.832,few clouds,801,25.7,1.7,86,0.0,10.0
3642,2026-09-07,Gangtok,27.3314,88.6138,heavy rain,502,18.1,2.7,72,0.0,60.0
3643,2026-09-07,Kohima,25.6751,94.1086,light drizzle,300,33.8,5.6,75,1.2,20.0
3644,2026-09-07,Dzukou Valley,25.5833,94.05,moderate rain,501,31.9,6.9,61,0.0,30.0
3645,2026-09-07,Imphal,24.817,93.9368,thunderstorm,200,36.3,1.0,51,28.3,80.0
3646,2026-09-07,Loktak Lake,24.5333,93.8167,light drizzle,300,18.5,1.0,65,22.1,20.0
3647,2026-09-07,Aizawl,23.7271,92.7176,moderate rain,501,28.0,3.3,81,48.4,30.0
3648,2026-09-07,Agartala,23.8315,91.2868,light rain,500,31.8,8.0,46,0.0,30.0
3649,2026-09-08,Kamakhya Temple,26.1664,91.7055,fog,741,30.2,7.5,59,65.7,45.0
3650,2026-09-08,Umananda Island,26.1964,91.7453,light rain,500,33.3,0.6,58,9.5,30.0
3651,2026-09-08,Navagraha Temple,26.1749,91.7789,thunderstorm with heavy rain,202,37.8,2.4,56,0.0,80.0
3652,2026-09-08,Basistha Temple,26.1132,91.797,heavy rain,502,35.9,3.4,62,0.0,60.0
3653,2026-09-08,Guwahati Railway Station,26.1824,91.7513,clear sky,800,31.2,6.6,97,3.3,5.0
3654,2026-09-08,LGB International Airport,26.1061,91.5859,light drizzle,300,25.9,3.3,71,21.2,20.0
3655,2026-09-08,Paltan Bazaar,26.1817,91.7503,few clouds,801,25.8,7.0,95,18.4,10.0
3656,2026-09-08,Fancy Bazaar,26.1836,91.7434,few clouds,801,30.7,3.2,86,0.0,10.0
3657,2026-09-08,Pan Bazaar,26.1856,91.7455,very heavy rain,503,27.3,4.7,81,17.2,60.0
3658,2026-09-08,Uzan Bazar Ghat,26.19,91.759,overcast clouds,804,19.2,3.6,97,28.2,10.0
3659,2026-09-08,Brahmaputra Riverfront,26.1905,91.748,very heavy rain,503,32.8,2.2,92,48.1,60.0
